elem_key,chr,start,end,n_pairs,n_sig,any_sig,any_sig_neg,any_sig_pos,sig_genes,all_genes,element_category,max_power15,min_sig_log2FC,min_dist_tss,min_sig_dist_tss,cell,set
chr1:152397425-152397924,chr1,152397425,152397924,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.77,,1138570,,K562,bg_all
chr1:152451216-152451715,chr1,152451216,152451715,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.94,,1084779,,K562,bg_all
chr1:152869758-152870257,chr1,152869758,152870257,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.96,,666237,,K562,bg_all
chr1:152871115-152871694,chr1,152871115,152871694,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.99,,664840,,K562,bg_all
chr1:152917747-152918246,chr1,152917747,152918246,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.83,,618248,,K562,bg_all
chr1:153059158-153059706,chr1,153059158,153059706,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",High H3K27ac,1.0,,476813,,K562,bg_all
chr1:153190323-153190822,chr1,153190323,153190822,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.82,,345672,,K562,bg_all
chr1:153229195-153229694,chr1,153229195,153229694,8,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,SLC39A1,SNAPIN,TPM3",CTCF element,0.84,,401916,,K562,bg_all
chr1:153353525-153354024,chr1,153353525,153354024,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",H3K27ac,0.92,,182470,,K562,bg_all
chr1:153393999-153394498,chr1,153393999,153394498,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.96,,141996,,K562,bg_all
chr1:153452359-153452858,chr1,153452359,153452858,8,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,SLC39A1,SNAPIN,TPM3",No H3K27ac,0.54,,178752,,K562,bg_all
chr1:153465685-153466184,chr1,153465685,153466184,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.96,,70310,,K562,bg_all
chr1:153494837-153495336,chr1,153494837,153495336,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.92,,41158,,K562,bg_all
chr1:153509686-153510185,chr1,153509686,153510185,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",H3K27ac,0.93,,26309,,K562,bg_all
chr1:153577468-153577967,chr1,153577468,153577967,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",No H3K27ac,0.89,,41473,,K562,bg_all
chr1:153697138-153697637,chr1,153697138,153697637,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",High H3K27ac,0.94,,26359,,K562,bg_all
chr1:153697694-153698193,chr1,153697694,153698193,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",High H3K27ac,0.94,,26915,,K562,bg_all
chr1:153728694-153729193,chr1,153728694,153729193,8,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,SLC39A1,SNAPIN,TPM3",H3K27ac,0.88,,57915,,K562,bg_all
chr1:153797149-153797648,chr1,153797149,153797648,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",CTCF element,0.91,,126370,,K562,bg_all
chr1:153880944-153881443,chr1,153880944,153881443,9,0,False,False,False,,"CHTOP,ILF2,JTB,RAB13,S100A13,S100A6,SLC39A1,SNAPIN,TPM3",H3K27ac,0.89,,86991,,K562,bg_all
chr1:233238995-233239494,chr1,233238995,233239494,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",CTCF element,0.68,,288639,,K562,bg_all
chr1:233304446-233304945,chr1,233304446,233304945,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",CTCF element,0.31,,309411,,K562,bg_all
chr1:233575440-233575939,chr1,233575440,233575939,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",No H3K27ac,0.86,,38417,,K562,bg_all
chr1:233675930-233676429,chr1,233675930,233676429,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",CTCF element,0.8,,62073,,K562,bg_all
chr1:233707086-233708073,chr1,233707086,233708073,8,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.84,,93229,,K562,bg_all
chr1:233791033-233791532,chr1,233791033,233791532,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.84,,177176,,K562,bg_all
chr1:233905626-233906125,chr1,233905626,233906125,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27me3 element,0.94,,291769,,K562,bg_all
chr1:233962820-233963319,chr1,233962820,233963319,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.74,,348963,,K562,bg_all
chr1:233972852-233973351,chr1,233972852,233973351,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.82,,358995,,K562,bg_all
chr1:233973475-233973974,chr1,233973475,233973974,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.89,,359618,,K562,bg_all
chr1:234069727-234070226,chr1,234069727,234070226,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.88,,303480,,K562,bg_all
chr1:234326546-234327045,chr1,234326546,234327045,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",CTCF element,0.87,,46661,,K562,bg_all
chr1:234361159-234361658,chr1,234361159,234361658,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.79,,12048,,K562,bg_all
chr1:234495425-234495924,chr1,234495425,234495924,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.66,,113851,,K562,bg_all
chr1:234523530-234524029,chr1,234523530,234524029,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.87,,85746,,K562,bg_all
chr1:234527481-234527980,chr1,234527481,234527980,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.79,,81795,,K562,bg_all
chr1:234545602-234546101,chr1,234545602,234546101,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.84,,63674,,K562,bg_all
chr1:234558312-234558811,chr1,234558312,234558811,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.81,,50964,,K562,bg_all
chr1:234583660-234584159,chr1,234583660,234584159,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.89,,25616,,K562,bg_all
chr1:234599762-234600277,chr1,234599762,234600277,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.94,,9506,,K562,bg_all
chr1:234600471-234600970,chr1,234600471,234600970,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.8,,8805,,K562,bg_all
chr1:234601564-234602063,chr1,234601564,234602063,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.73,,7712,,K562,bg_all
chr1:234602661-234603160,chr1,234602661,234603160,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.88,,6615,,K562,bg_all
chr1:234606992-234607491,chr1,234606992,234607491,3,0,False,False,False,,"COA6,KCNK1,NTPCR",High H3K27ac,0.85,,233785,,K562,bg_all
chr1:234610824-234611628,chr1,234610824,234611628,8,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.88,,1548,,K562,bg_all
chr1:234611894-234612393,chr1,234611894,234612393,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.88,,2618,,K562,bg_all
chr1:234624658-234625157,chr1,234624658,234625157,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",No H3K27ac,0.88,,15382,,K562,bg_all
chr1:234657103-234657602,chr1,234657103,234657602,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.91,,47827,,K562,bg_all
chr1:234721650-234722149,chr1,234721650,234722149,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.8,,112375,,K562,bg_all
chr1:234725293-234725832,chr1,234725293,234725832,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.99,,116038,,K562,bg_all
chr1:234869416-234869915,chr1,234869416,234869915,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",H3K27ac,0.87,,260141,,K562,bg_all
chr1:234893709-234894208,chr1,234893709,234894208,4,0,False,False,False,,"COA6,IRF2BP2,KCNK1,NTPCR",High H3K27ac,0.91,,284434,,K562,bg_all
chr1:234960618-234961117,chr1,234960618,234961117,3,0,False,False,False,,"COA6,IRF2BP2,KCNK1",H3K27ac,0.9,,351343,,K562,bg_all
chr1:234962441-234962940,chr1,234962441,234962940,3,0,False,False,False,,"COA6,IRF2BP2,KCNK1",High H3K27ac,0.71,,353166,,K562,bg_all
chr1:234976408-234976907,chr1,234976408,234976907,3,0,False,False,False,,"COA6,IRF2BP2,KCNK1",H3K27ac,0.88,,367133,,K562,bg_all
chr1:235000367-235000866,chr1,235000367,235000866,3,0,False,False,False,,"COA6,IRF2BP2,KCNK1",H3K27ac,0.86,,391092,,K562,bg_all
chr20:18588550-18589049,chr20,18588550,18589049,2,0,False,False,False,,"NAA20,SMIM26",H3K27ac,0.94,,21452,,K562,bg_all
chr20:18624869-18625368,chr20,18624869,18625368,2,0,False,False,False,,"NAA20,SMIM26",No H3K27ac,0.86,,57771,,K562,bg_all
chr20:18628288-18628787,chr20,18628288,18628787,2,0,False,False,False,,"NAA20,SMIM26",CTCF element,0.96,,61190,,K562,bg_all
chr20:18632140-18632639,chr20,18632140,18632639,2,0,False,False,False,,"NAA20,SMIM26",CTCF element,0.89,,65042,,K562,bg_all
chr20:18738031-18738530,chr20,18738031,18738530,2,0,False,False,False,,"NAA20,SMIM26",No H3K27ac,0.88,,170933,,K562,bg_all
chr20:18738789-18739288,chr20,18738789,18739288,2,0,False,False,False,,"NAA20,SMIM26",No H3K27ac,0.89,,171691,,K562,bg_all
chr20:18739780-18740279,chr20,18739780,18740279,2,0,False,False,False,,"NAA20,SMIM26",No H3K27ac,0.77,,172682,,K562,bg_all
chr20:18830503-18831002,chr20,18830503,18831002,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.91,,242859,,K562,bg_all
chr20:18984171-18984670,chr20,18984171,18984670,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.92,,396527,,K562,bg_all
chr20:19073510-19074009,chr20,19073510,19074009,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.88,,485866,,K562,bg_all
chr20:19096785-19097284,chr20,19096785,19097284,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.9,,509141,,K562,bg_all
chr20:19205866-19206365,chr20,19205866,19206365,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.95,,618222,,K562,bg_all
chr20:19486384-19486883,chr20,19486384,19486883,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.83,,530677,,K562,bg_all
chr20:19510602-19511101,chr20,19510602,19511101,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.94,,506459,,K562,bg_all
chr20:19631348-19631847,chr20,19631348,19631847,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.66,,385713,,K562,bg_all
chr20:19658100-19658599,chr20,19658100,19658599,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.95,,358961,,K562,bg_all
chr20:19662332-19662831,chr20,19662332,19662831,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.9,,354729,,K562,bg_all
chr20:19688297-19688796,chr20,19688297,19688796,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.92,,328764,,K562,bg_all
chr20:19692543-19693042,chr20,19692543,19693042,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.88,,324518,,K562,bg_all
chr20:19788931-19789430,chr20,19788931,19789430,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.43,,228130,,K562,bg_all
chr20:19823912-19824411,chr20,19823912,19824411,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.88,,193149,,K562,bg_all
chr20:19903066-19903565,chr20,19903066,19903565,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.89,,113995,,K562,bg_all
chr20:19964518-19965017,chr20,19964518,19965017,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.9,,52543,,K562,bg_all
chr20:19993265-19993764,chr20,19993265,19993764,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.94,,23796,,K562,bg_all
chr20:20002506-20003005,chr20,20002506,20003005,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.89,,14555,,K562,bg_all
chr20:20018326-20018825,chr20,20018326,20018825,2,0,False,False,False,,"DTD1,SMIM26",H3K27ac,0.81,,1430682,,K562,bg_all
chr20:20130380-20130879,chr20,20130380,20130879,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.58,,113319,,K562,bg_all
chr20:20232899-20233398,chr20,20232899,20233398,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.96,,215838,,K562,bg_all
chr20:20237309-20237808,chr20,20237309,20237808,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.91,,220248,,K562,bg_all
chr20:20360333-20360832,chr20,20360333,20360832,3,0,False,False,False,,"DTD1,NAA20,SMIM26",CTCF element,0.85,,343272,,K562,bg_all
chr20:20393053-20393552,chr20,20393053,20393552,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.96,,375992,,K562,bg_all
chr20:20410676-20411175,chr20,20410676,20411175,3,0,False,False,False,,"DTD1,NAA20,SMIM26",No H3K27ac,0.93,,393615,,K562,bg_all
chr21:44444394-44444893,chr21,44444394,44444893,11,0,False,False,False,,"CBS,CSTB,GATD3A,NDUFV3,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",CTCF element,0.94,,311034,,K562,bg_all
chr21:44482701-44483200,chr21,44482701,44483200,11,0,False,False,False,,"CBS,CSTB,GATD3A,NDUFV3,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",H3K27me3 element,0.86,,318908,,K562,bg_all
chr21:44485080-44485579,chr21,44485080,44485579,11,0,False,False,False,,"CBS,CSTB,GATD3A,NDUFV3,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",CTCF element,0.94,,316529,,K562,bg_all
chr21:44836480-44836979,chr21,44836480,44836979,11,0,False,False,False,,"CBS,CSTB,GATD3A,NDUFV3,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",H3K27ac,0.92,,17950,,K562,bg_all
chr21:44854660-44855159,chr21,44854660,44855159,10,0,False,False,False,,"CBS,CSTB,GATD3A,NDUFV3,PDXK,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",High H3K27ac,0.93,,36130,,K562,bg_all
chr21:44869783-44870282,chr21,44869783,44870282,10,0,False,False,False,,"CBS,CSTB,GATD3A,NDUFV3,PDXK,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",H3K27ac,0.94,,51253,,K562,bg_all
chr21:44871863-44872362,chr21,44871863,44872362,10,0,False,False,False,,"CBS,CSTB,GATD3A,NDUFV3,PDXK,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",H3K27ac,0.9,,53333,,K562,bg_all
chr21:44897627-44898126,chr21,44897627,44898126,10,0,False,False,False,,"CBS,CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",No H3K27ac,0.9,,23973,,K562,bg_all
chr21:44927438-44927937,chr21,44927438,44927937,10,0,False,False,False,,"CBS,CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,U2AF1,UBE2G2",H3K27ac,0.97,,53784,,K562,bg_all
chr21:45137019-45137518,chr21,45137019,45137518,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.92,,263365,,K562,bg_all
chr21:45138517-45139016,chr21,45138517,45139016,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.9,,264863,,K562,bg_all
chr21:45167824-45168323,chr21,45167824,45168323,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.9,,294170,,K562,bg_all
chr21:45278586-45279085,chr21,45278586,45279085,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.92,,404932,,K562,bg_all
chr21:45299366-45299865,chr21,45299366,45299865,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.9,,425712,,K562,bg_all
chr21:45360141-45360640,chr21,45360141,45360640,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.89,,486487,,K562,bg_all
chr21:45382987-45383486,chr21,45382987,45383486,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.92,,509333,,K562,bg_all
chr21:45406937-45407436,chr21,45406937,45407436,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.93,,533283,,K562,bg_all
chr21:45541102-45541601,chr21,45541102,45541601,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.98,,667447,,K562,bg_all
chr21:45555953-45556452,chr21,45555953,45556452,8,0,False,False,False,,"CSTB,GATD3A,PDXK,PTTG1IP,RRP1,RRP1B,SUMO3,UBE2G2",H3K27ac,0.92,,682298,,K562,bg_all
chr21:45818177-45818676,chr21,45818177,45818676,4,0,False,False,False,,"GATD3A,PTTG1IP,SUMO3,UBE2G2",CTCF element,0.91,,944522,,K562,bg_all
chr21:45874960-45875459,chr21,45874960,45875459,4,0,False,False,False,,"GATD3A,PTTG1IP,SUMO3,UBE2G2",H3K27me3 element,0.9,,1001305,,K562,bg_all
chr21:46040609-46041108,chr21,46040609,46041108,4,0,False,False,False,,"GATD3A,PTTG1IP,SUMO3,UBE2G2",H3K27ac,0.91,,1166954,,K562,bg_all
chr21:46066452-46066951,chr21,46066452,46066951,4,0,False,False,False,,"GATD3A,PTTG1IP,SUMO3,UBE2G2",H3K27me3 element,0.89,,1192797,,K562,bg_all
chr21:46143867-46144366,chr21,46143867,46144366,3,0,False,False,False,,"PTTG1IP,SUMO3,UBE2G2",High H3K27ac,0.73,,1270212,,K562,bg_all
chr21:46173112-46174110,chr21,46173112,46174110,6,0,False,False,False,,"PTTG1IP,SUMO3,UBE2G2",H3K27ac,0.93,,1299457,,K562,bg_all
chr21:46188324-46188823,chr21,46188324,46188823,3,0,False,False,False,,"PTTG1IP,SUMO3,UBE2G2",High H3K27ac,0.91,,1314669,,K562,bg_all
chr21:46210361-46210860,chr21,46210361,46210860,3,0,False,False,False,,"PTTG1IP,SUMO3,UBE2G2",H3K27ac,0.94,,1336706,,K562,bg_all
chr21:46253662-46254161,chr21,46253662,46254161,3,0,False,False,False,,"PTTG1IP,SUMO3,UBE2G2",High H3K27ac,0.57,,1380007,,K562,bg_all
chr2:53975305-53976127,chr2,53975305,53976127,4,0,False,False,False,,"ERLEC1,RTN4",No H3K27ac,0.36,,188510,,K562,bg_all
chr2:54106872-54107371,chr2,54106872,54107371,2,0,False,False,False,,"ERLEC1,RTN4",CTCF element,0.61,,320077,,K562,bg_all
chr2:54176521-54177020,chr2,54176521,54177020,2,0,False,False,False,,"ERLEC1,RTN4",CTCF element,0.56,,389726,,K562,bg_all
chr2:54313044-54313543,chr2,54313044,54313543,2,0,False,False,False,,"ERLEC1,RTN4",No H3K27ac,0.66,,526249,,K562,bg_all
chr2:54416520-54417019,chr2,54416520,54417019,2,0,False,False,False,,"ERLEC1,RTN4",H3K27ac,0.45,,629725,,K562,bg_all
chr2:54546499-54546998,chr2,54546499,54546998,2,0,False,False,False,,"ERLEC1,RTN4",No H3K27ac,0.42,,565872,,K562,bg_all
chr2:54558844-54559343,chr2,54558844,54559343,2,0,False,False,False,,"ERLEC1,RTN4",High H3K27ac,0.51,,553527,,K562,bg_all
chr2:54559412-54559911,chr2,54559412,54559911,2,0,False,False,False,,"ERLEC1,RTN4",High H3K27ac,0.56,,552959,,K562,bg_all
chr2:54568979-54569478,chr2,54568979,54569478,2,0,False,False,False,,"ERLEC1,RTN4",H3K27ac,0.62,,543392,,K562,bg_all
chr2:54585116-54585615,chr2,54585116,54585615,2,0,False,False,False,,"ERLEC1,RTN4",H3K27ac,0.41,,527255,,K562,bg_all
chr2:54598549-54599048,chr2,54598549,54599048,2,0,False,False,False,,"ERLEC1,RTN4",No H3K27ac,0.6,,513822,,K562,bg_all
chr2:54657514-54658013,chr2,54657514,54658013,2,0,False,False,False,,"ERLEC1,RTN4",CTCF element,0.68,,454857,,K562,bg_all
chr2:54838496-54838995,chr2,54838496,54838995,2,0,False,False,False,,"ERLEC1,RTN4",CTCF element,0.67,,273875,,K562,bg_all
chr2:54859369-54859868,chr2,54859369,54859868,2,0,False,False,False,,"ERLEC1,RTN4",CTCF element,0.66,,253002,,K562,bg_all
chr2:54954962-54955461,chr2,54954962,54955461,2,0,False,False,False,,"ERLEC1,RTN4",High H3K27ac,0.77,,157409,,K562,bg_all
chr2:55055975-55056474,chr2,55055975,55056474,1,0,False,False,False,,ERLEC1,H3K27ac,0.43,,1269179,,K562,bg_all
chr2:55070946-55071445,chr2,55070946,55071445,1,0,False,False,False,,ERLEC1,CTCF element,0.12,,1284150,,K562,bg_all
chr2:55090625-55091124,chr2,55090625,55091124,1,0,False,False,False,,ERLEC1,H3K27ac,0.38,,1303829,,K562,bg_all
chr2:55106163-55106662,chr2,55106163,55106662,1,0,False,False,False,,ERLEC1,H3K27ac,0.2,,1319367,,K562,bg_all
chr2:55120520-55121019,chr2,55120520,55121019,2,0,False,False,False,,"ERLEC1,RTN4",High H3K27ac,0.7,,8148,,K562,bg_all
chr2:55141439-55141938,chr2,55141439,55141938,2,0,False,False,False,,"ERLEC1,RTN4",High H3K27ac,0.72,,29067,,K562,bg_all
chr2:55157463-55157962,chr2,55157463,55157962,2,0,False,False,False,,"ERLEC1,RTN4",H3K27ac,0.6,,45091,,K562,bg_all
chr2:55168496-55168995,chr2,55168496,55168995,2,0,False,False,False,,"ERLEC1,RTN4",CTCF element,0.33,,56124,,K562,bg_all
chr2:55222926-55223425,chr2,55222926,55223425,2,0,False,False,False,,"ERLEC1,RTN4",H3K27ac,0.16,,110554,,K562,bg_all
chr2:55283956-55284455,chr2,55283956,55284455,2,0,False,False,False,,"ERLEC1,RTN4",H3K27ac,0.65,,171584,,K562,bg_all
chr2:85266407-85266906,chr2,85266407,85266906,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",CTCF element,0.96,,151776,,K562,bg_all
chr2:85298695-85299194,chr2,85298695,85299194,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",CTCF element,0.91,,119488,,K562,bg_all
chr2:85391179-85391678,chr2,85391179,85391678,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",CTCF element,0.96,,27004,,K562,bg_all
chr2:85392397-85392896,chr2,85392397,85392896,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",No H3K27ac,0.95,,25786,,K562,bg_all
chr2:85420592-85421091,chr2,85420592,85421091,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",High H3K27ac,0.88,,2409,,K562,bg_all
chr2:85437452-85438331,chr2,85437452,85438331,22,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",High H3K27ac,0.95,,19269,,K562,bg_all
chr2:85552003-85552502,chr2,85552003,85552502,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",H3K27ac,0.92,,9310,,K562,bg_all
chr2:85581297-85581796,chr2,85581297,85581796,10,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39",No H3K27ac,0.73,,14179,,K562,bg_all
chr2:85603796-85604295,chr2,85603796,85604295,9,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMSB10,VAMP8",H3K27ac,0.87,,8320,,K562,bg_all
chr2:85679114-85679613,chr2,85679114,85679613,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",CTCF element,0.94,,76167,,K562,bg_all
chr2:85699261-85699760,chr2,85699261,85699760,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",No H3K27ac,0.97,,96314,,K562,bg_all
chr2:85717989-85718488,chr2,85717989,85718488,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",CTCF element,0.92,,115042,,K562,bg_all
chr2:85797900-85798399,chr2,85797900,85798399,11,0,False,False,False,,"CAPG,IMMT,KCMF1,MAT2A,MRPL35,PTCD3,RNF181,TMEM150A,TMSB10,USP39,VAMP8",CTCF element,0.9,,194953,,K562,bg_all
