chrom	chromStart	chromEnd	name	hg19_target_coords	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize2	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize3	PowerAtEffectSize5	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	hg19_target_chr	hg19_target_start	hg19_target_end	target_name	target_type	TSS_control_gene	de_assigned_gene
chr1	28091236	28091537	TRNP1|chr1:28417747-28418048:.	chr1:28417747-28418048	0.00208772747909313	chr1	26993707	26993708	TRNP1	FALSE	1	0.14	0.36	0.01	0.75	0.96	0.04	0.02	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28417747	28418048	chr1:28417747-28418048	enh	NA	NA
chr1	28091236	28091537	ZNF593|chr1:28417747-28418048:.	chr1:28417747-28418048	-0.00655629221921783	chr1	26169871	26169872	ZNF593	FALSE	0.9434840413823464	0.62	0.87	0.08	1	1	0.18	0.27	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28417747	28418048	chr1:28417747-28418048	enh	NA	NA
chr1	28147317	28147618	ARID1A|chr1:28473828-28474129:.	chr1:28473828-28474129	-0.01158930794454415	chr1	26693236	26693237	ARID1A	FALSE	0.928460663507109	0.71	0.99	0.12	1	1	0.22	0.35	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	CEP85|chr1:28473828-28474129:.	chr1:28473828-28474129	-0.05117319558920663	chr1	26234153	26234154	CEP85	FALSE	0.42344605475040265	0.76	0.91	0.03	1	1	0.21	0.22	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	HMGN2|chr1:28473828-28474129:.	chr1:28473828-28474129	-0.00529939806950408	chr1	26472450	26472451	HMGN2	FALSE	0.976941176470588	0.76	0.96	0.1	1	1	0.22	0.35	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	LIN28A|chr1:28473828-28474129:.	chr1:28473828-28474129	0.01133697258219346	chr1	26410778	26410779	LIN28A	FALSE	0.6670007686395081	0.82	0.99	0.1	1	1	0.21	0.32	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	RPA2|chr1:28473828-28474129:.	chr1:28473828-28474129	0.02343756344210068	chr1	27914745	27914746	RPA2	FALSE	0.7815939546599496	0.69	0.95	0.17	1	1	0.16	0.33	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	SH3BGRL3|chr1:28473828-28474129:.	chr1:28473828-28474129	0.00554765973231008	chr1	26279176	26279177	SH3BGRL3	FALSE	0.8458055655945066	0.74	0.98	0.13	1	1	0.12	0.43	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	SMPDL3B|chr1:28473828-28474129:.	chr1:28473828-28474129	0.00391668571579528	chr1	27934993	27934994	SMPDL3B	FALSE	0.962607786170831	0.72	0.93	0.06	1	1	0.07	0.25	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	TENT5B|chr1:28473828-28474129:.	chr1:28473828-28474129	-0.03039631515882035	chr1	NA	NA	TENT5B	FALSE	0.7781469387755102	0.64	0.91	0.13	1	1	0.12	0.28	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	TRNP1|chr1:28473828-28474129:.	chr1:28473828-28474129	-0.07242291790314592	chr1	26993707	26993708	TRNP1	FALSE	0.6322279608192342	0.22	0.49	0.02	0.84	0.98	0.02	0.03	1	overlaps potential protein coding gene body: PTAFR; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28147317	28147618	ZNF593|chr1:28473828-28474129:.	chr1:28473828-28474129	-0.0372020138177136	chr1	26169871	26169872	ZNF593	FALSE	0.3902931354359926	0.75	0.97	0.14	1	1	0.22	0.34	1	overlaps potential protein coding gene body: PTAFR	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	28473828	28474129	chr1:28473828-28474129	enh	NA	NA
chr1	28883880	28884181	EPB41|chr1:29210392-29210693:.	chr1:29210392-29210693	-0.3200361533919934	chr1	28887091	28887092	EPB41	TRUE	5.3134142166241954e-51	0.37	0.84	0.06	0.98	1	0.11	0.09	1	NA	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr1	29210392	29210693	chr1:29210392-29210693	DE	NA	EPB41
chr1	28885039	28885340	EPB41|chr1:29211551-29211852:.	chr1:29211551-29211852	-0.24613336027692043	chr1	28887091	28887092	EPB41	TRUE	4.023608443249098e-33	0.58	0.92	0.01	1	1	0.08	0.2	1	NA	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr1	29211551	29211852	chr1:29211551-29211852	DE	NA	EPB41
chr1	28886840	28887340	EPB41|chr1:29213352-29213852:.	chr1:29213352-29213852	-0.05665908856905333	chr1	28887091	28887092	EPB41	TRUE	0.064416405702196	0.64	0.94	0.05	0.98	1	0.07	0.19	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: EPB41; overlaps potential protein coding gene body: EPB41; TSS targeting guide(s); distance <1000	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr1	29213352	29213852	EPB41_1_TSS	tss_pos	EPB41	NA
chr1	28914325	28914825	EPB41|chr1:29240837-29241337:.	chr1:29240837-29241337	-0.02324763860837131	chr1	28887091	28887092	EPB41	FALSE	0.6570590219224284	0.6	0.87	0.1	1	1	0.08	0.23	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: EPB41; overlaps potential protein coding gene body: EPB41; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr1	29240837	29241337	EPB41_2_TSS	tss_pos	EPB41	NA
chr1	42682161	42682234	YBX1|chr1:43147832-43147905:.	chr1:43147832-43147905	-0.2544970445737543	chr1	42682427	42682428	YBX1	TRUE	1.1285628932454084e-141	0.25	0.46	0.11	0.64	0.78	0.1	0.17	0.99	overlaps target promoter; overlaps potential promoter: YBX1; TSS targeting guide(s); distance <1000	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr1	43147832	43147905	YBX1_TSS	tss_pos	YBX1	NA
chr1	88683893	88684393	KYAT3|chr1:89149576-89150076:.	chr1:89149576-89150076	-0.00578315998418066	chr1	88992952	88992953	KYAT3	FALSE	0.98493851590106	0.37	0.72	0.05	0.93	1	0.03	0.15	1	overlaps potential promoter: PKN2; overlaps potential protein coding gene body: PKN2; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89149576	89150076	PKN2_TSS	tss_random	PKN2	NA
chr1	88683893	88684393	LRRC8B|chr1:89149576-89150076:.	chr1:89149576-89150076	0.09411987377000908	chr1	89524836	89524837	LRRC8B	FALSE	0.765188584219362	0.07	0.13	0	0.5	0.8	0.01	0.03	1	overlaps potential promoter: PKN2; overlaps potential protein coding gene body: PKN2; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89149576	89150076	PKN2_TSS	tss_random	PKN2	NA
chr1	88683893	88684393	LRRC8D|chr1:89149576-89150076:.	chr1:89149576-89150076	-0.00157166866574731	chr1	89821014	89821015	LRRC8D	FALSE	0.9946675143038778	0.33	0.66	0.05	0.92	0.98	0.02	0.04	1	overlaps potential promoter: PKN2; overlaps potential protein coding gene body: PKN2; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89149576	89150076	PKN2_TSS	tss_random	PKN2	NA
chr1	88683893	88684393	RBMXL1|chr1:89149576-89150076:.	chr1:89149576-89150076	0.13669036232287946	chr1	88992959	88992960	RBMXL1	FALSE	0.7548353837141184	0.02	0.05	0.02	0.23	0.31	0	0	0.97	overlaps potential promoter: PKN2; overlaps potential protein coding gene body: PKN2; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89149576	89150076	PKN2_TSS	tss_random	PKN2	NA
chr1	88683893	88684393	ZNF326|chr1:89149576-89150076:.	chr1:89149576-89150076	0.0257106363807249	chr1	89995112	89995113	ZNF326	FALSE	0.970295937383526	0.1	0.26	0.01	0.54	0.79	0.01	0.01	1	overlaps potential promoter: PKN2; overlaps potential protein coding gene body: PKN2; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89149576	89150076	PKN2_TSS	tss_random	PKN2	NA
chr1	88736678	88736979	KYAT3|chr1:89202361-89202662:.	chr1:89202361-89202662	-0.05558053421819997	chr1	88992952	88992953	KYAT3	FALSE	0.7815939546599496	0.19	0.56	0.02	0.85	0.95	0.03	0.04	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89202361	89202662	chr1:89202361-89202662	enh	NA	NA
chr1	88736678	88736979	LRRC8B|chr1:89202361-89202662:.	chr1:89202361-89202662	0.09162244543000142	chr1	89524836	89524837	LRRC8B	FALSE	0.8149586776859504	0.04	0.2	0	0.35	0.59	0.01	0.01	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89202361	89202662	chr1:89202361-89202662	enh	NA	NA
chr1	88736678	88736979	LRRC8D|chr1:89202361-89202662:.	chr1:89202361-89202662	0.04227477423189785	chr1	89821014	89821015	LRRC8D	FALSE	0.861875585284281	0.2	0.53	0.01	0.8	0.96	0.02	0.06	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89202361	89202662	chr1:89202361-89202662	enh	NA	NA
chr1	88736678	88736979	RBMXL1|chr1:89202361-89202662:.	chr1:89202361-89202662	0.00140862145896614	chr1	88992959	88992960	RBMXL1	FALSE	0.9986334563345634	0.02	0.03	0	0.15	0.22	0	0.02	0.9	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89202361	89202662	chr1:89202361-89202662	enh	NA	NA
chr1	88736678	88736979	ZNF326|chr1:89202361-89202662:.	chr1:89202361-89202662	0.0229017892745349	chr1	89995112	89995113	ZNF326	FALSE	0.970295937383526	0.08	0.19	0.01	0.38	0.62	0.01	0.02	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89202361	89202662	chr1:89202361-89202662	enh	NA	NA
chr1	88774338	88774639	KYAT3|chr1:89240021-89240322:.	chr1:89240021-89240322	-0.00629337491409198	chr1	88992952	88992953	KYAT3	FALSE	0.9946675143038778	0.31	0.52	0.02	0.86	1	0.02	0.1	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89240021	89240322	chr1:89240021-89240322	enh	NA	NA
chr1	88774338	88774639	LRRC8B|chr1:89240021-89240322:.	chr1:89240021-89240322	0.01471860108710232	chr1	89524836	89524837	LRRC8B	FALSE	0.9712280701754388	0.03	0.16	0.01	0.37	0.67	0.02	0.02	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89240021	89240322	chr1:89240021-89240322	enh	NA	NA
chr1	88774338	88774639	LRRC8D|chr1:89240021-89240322:.	chr1:89240021-89240322	-3.188854376225958e-4	chr1	89821014	89821015	LRRC8D	FALSE	0.9948722135007848	0.33	0.5	0.03	0.88	0.96	0.02	0.1	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89240021	89240322	chr1:89240021-89240322	enh	NA	NA
chr1	88774338	88774639	RBMXL1|chr1:89240021-89240322:.	chr1:89240021-89240322	0.2003057659199752	chr1	88992959	88992960	RBMXL1	FALSE	0.6238102189781022	0.01	0.03	0	0.16	0.19	0	0	0.97	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89240021	89240322	chr1:89240021-89240322	enh	NA	NA
chr1	88774338	88774639	ZNF326|chr1:89240021-89240322:.	chr1:89240021-89240322	-0.05460706147931815	chr1	89995112	89995113	ZNF326	FALSE	0.8770798004987531	0.05	0.23	0.01	0.38	0.66	0.04	0.02	1	overlaps potential protein coding gene body: PKN2; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89240021	89240322	chr1:89240021-89240322	enh	NA	NA
chr1	88890818	88891119	KYAT3|chr1:89356501-89356802:.	chr1:89356501-89356802	0.01631654177511787	chr1	88992952	88992953	KYAT3	FALSE	0.9621115241635688	0.22	0.55	0.02	0.78	0.99	0.04	0.08	1	overlaps potential protein coding gene body: GTF2B; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89356501	89356802	chr1:89356501-89356802	enh	NA	NA
chr1	88890818	88891119	LRRC8B|chr1:89356501-89356802:.	chr1:89356501-89356802	-0.00935550562815978	chr1	89524836	89524837	LRRC8B	FALSE	0.9951608783678556	0.04	0.15	0	0.34	0.57	0	0.02	1	overlaps potential protein coding gene body: GTF2B; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89356501	89356802	chr1:89356501-89356802	enh	NA	NA
chr1	88890818	88891119	LRRC8D|chr1:89356501-89356802:.	chr1:89356501-89356802	0.02393634438811043	chr1	89821014	89821015	LRRC8D	FALSE	0.9434840413823464	0.17	0.47	0.01	0.78	0.96	0.01	0.03	1	overlaps potential protein coding gene body: GTF2B; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89356501	89356802	chr1:89356501-89356802	enh	NA	NA
chr1	88890818	88891119	RBMXL1|chr1:89356501-89356802:.	chr1:89356501-89356802	-0.06937315969471392	chr1	88992959	88992960	RBMXL1	FALSE	0.9211974522292992	0.01	0.09	0	0.05	0.2	0	0	0.89	overlaps potential protein coding gene body: GTF2B; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89356501	89356802	chr1:89356501-89356802	enh	NA	NA
chr1	88890818	88891119	ZNF326|chr1:89356501-89356802:.	chr1:89356501-89356802	0.00489183025588513	chr1	89995112	89995113	ZNF326	FALSE	0.9902080831033924	0.07	0.16	0	0.34	0.54	0.02	0	1	overlaps potential protein coding gene body: GTF2B; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89356501	89356802	chr1:89356501-89356802	enh	NA	NA
chr1	88922284	88922585	KYAT3|chr1:89387967-89388268:.	chr1:89387967-89388268	-0.00843766845679705	chr1	88992952	88992953	KYAT3	FALSE	0.9872960635130664	0.36	0.65	0.02	0.92	1	0.02	0.06	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89387967	89388268	chr1:89387967-89388268	enh	NA	NA
chr1	88922284	88922585	LRRC8B|chr1:89387967-89388268:.	chr1:89387967-89388268	0.04160011972767452	chr1	89524836	89524837	LRRC8B	FALSE	0.9434840413823464	0.05	0.17	0	0.44	0.69	0	0.03	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89387967	89388268	chr1:89387967-89388268	enh	NA	NA
chr1	88922284	88922585	LRRC8D|chr1:89387967-89388268:.	chr1:89387967-89388268	0.01099704284590163	chr1	89821014	89821015	LRRC8D	FALSE	0.9872960635130664	0.28	0.65	0.02	0.93	0.99	0.03	0.08	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89387967	89388268	chr1:89387967-89388268	enh	NA	NA
chr1	88922284	88922585	RBMXL1|chr1:89387967-89388268:.	chr1:89387967-89388268	-0.08399426867206028	chr1	88992959	88992960	RBMXL1	FALSE	0.8497478047067089	0.02	0.04	0.02	0.16	0.37	0	0.01	0.99	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89387967	89388268	chr1:89387967-89388268	enh	NA	NA
chr1	88922284	88922585	ZNF326|chr1:89387967-89388268:.	chr1:89387967-89388268	-0.01453982837957301	chr1	89995112	89995113	ZNF326	FALSE	0.9730338889906576	0.15	0.21	0.01	0.62	0.74	0.01	0.01	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89387967	89388268	chr1:89387967-89388268	enh	NA	NA
chr1	88992710	88993210	KYAT3|chr1:89458393-89458893:.	chr1:89458393-89458893	-0.3700622030190044	chr1	88992952	88992953	KYAT3	TRUE	1.7439603149475737e-15	0.21	0.6	0	0.83	0.99	0.03	0.05	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: KYAT3|RBMXL1; overlaps potential protein coding gene body: KYAT3|RBMXL1; TSS targeting guide(s); distance <1000	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr1	89458393	89458893	RBMXL1_TSS	tss_random	RBMXL1	NA
chr1	88992710	88993210	LRRC8B|chr1:89458393-89458893:.	chr1:89458393-89458893	0.04348597374468044	chr1	89524836	89524837	LRRC8B	FALSE	0.9270624106717484	0.07	0.09	0	0.36	0.47	0.01	0.01	1	overlaps potential promoter: KYAT3|RBMXL1; overlaps potential protein coding gene body: KYAT3|RBMXL1; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89458393	89458893	RBMXL1_TSS	tss_random	RBMXL1	NA
chr1	88992710	88993210	LRRC8D|chr1:89458393-89458893:.	chr1:89458393-89458893	0.03399635456514205	chr1	89821014	89821015	LRRC8D	FALSE	0.894319519862818	0.17	0.45	0.03	0.77	0.97	0.03	0.06	1	overlaps potential promoter: KYAT3|RBMXL1; overlaps potential protein coding gene body: KYAT3|RBMXL1; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89458393	89458893	RBMXL1_TSS	tss_random	RBMXL1	NA
chr1	88992710	88993210	RBMXL1|chr1:89458393-89458893:.	chr1:89458393-89458893	-0.5143643637790796	chr1	88992959	88992960	RBMXL1	TRUE	2.928738126175148e-4	0.03	0.02	0	0.09	0.18	0.02	0.02	0.95	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: KYAT3|RBMXL1; overlaps potential protein coding gene body: KYAT3|RBMXL1; TSS targeting guide(s); distance <1000	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr1	89458393	89458893	RBMXL1_TSS	tss_random	RBMXL1	NA
chr1	88992710	88993210	ZNF326|chr1:89458393-89458893:.	chr1:89458393-89458893	0.1252649968314501	chr1	89995112	89995113	ZNF326	FALSE	0.6503544929925803	0.01	0.13	0.02	0.26	0.53	0	0	1	overlaps potential promoter: KYAT3|RBMXL1; overlaps potential protein coding gene body: KYAT3|RBMXL1; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89458393	89458893	RBMXL1_TSS	tss_random	RBMXL1	NA
chr1	89085834	89086135	KYAT3|chr1:89551517-89551818:.	chr1:89551517-89551818	0.01906536201216235	chr1	88992952	88992953	KYAT3	FALSE	0.9434840413823464	0.19	0.53	0.02	0.79	0.91	0.04	0.05	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89551517	89551818	chr1:89551517-89551818	enh	NA	NA
chr1	89085834	89086135	LRRC8B|chr1:89551517-89551818:.	chr1:89551517-89551818	-0.07101494232779193	chr1	89524836	89524837	LRRC8B	FALSE	0.8497478047067089	0.03	0.17	0.02	0.3	0.55	0	0.03	0.99	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89551517	89551818	chr1:89551517-89551818	enh	NA	NA
chr1	89085834	89086135	LRRC8D|chr1:89551517-89551818:.	chr1:89551517-89551818	0.05254625215365394	chr1	89821014	89821015	LRRC8D	FALSE	0.8397534348310435	0.17	0.52	0.01	0.63	0.93	0.02	0.03	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89551517	89551818	chr1:89551517-89551818	enh	NA	NA
chr1	89085834	89086135	RBMXL1|chr1:89551517-89551818:.	chr1:89551517-89551818	-0.09426789212212816	chr1	88992959	88992960	RBMXL1	FALSE	0.8832480848556277	0.02	0.04	0	0.09	0.21	0	0	0.94	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89551517	89551818	chr1:89551517-89551818	enh	NA	NA
chr1	89085834	89086135	ZNF326|chr1:89551517-89551818:.	chr1:89551517-89551818	0.03180572809003346	chr1	89995112	89995113	ZNF326	FALSE	0.936373780902699	0.05	0.14	0.01	0.33	0.58	0	0.04	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89551517	89551818	chr1:89551517-89551818	enh	NA	NA
chr1	89100398	89100699	KYAT3|chr1:89566081-89566382:.	chr1:89566081-89566382	0.00481303473873628	chr1	88992952	88992953	KYAT3	FALSE	0.9951608783678556	0.14	0.48	0	0.76	0.93	0.05	0.01	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89566081	89566382	chr1:89566081-89566382	enh	NA	NA
chr1	89100398	89100699	LRRC8B|chr1:89566081-89566382:.	chr1:89566081-89566382	0.00937475052530856	chr1	89524836	89524837	LRRC8B	FALSE	0.9980666150271108	0.05	0.17	0	0.31	0.46	0	0.03	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89566081	89566382	chr1:89566081-89566382	enh	NA	NA
chr1	89100398	89100699	LRRC8D|chr1:89566081-89566382:.	chr1:89566081-89566382	0.07831477123544239	chr1	89821014	89821015	LRRC8D	FALSE	0.7014664842681259	0.14	0.41	0.01	0.74	0.9	0	0.04	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89566081	89566382	chr1:89566081-89566382	enh	NA	NA
chr1	89100398	89100699	RBMXL1|chr1:89566081-89566382:.	chr1:89566081-89566382	-0.18242652961691463	chr1	88992959	88992960	RBMXL1	FALSE	0.6670007686395081	0	0.03	0.01	0.07	0.15	0	0.01	0.87	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89566081	89566382	chr1:89566081-89566382	enh	NA	NA
chr1	89100398	89100699	ZNF326|chr1:89566081-89566382:.	chr1:89566081-89566382	0.04026865926700207	chr1	89995112	89995113	ZNF326	FALSE	0.930559175064448	0.04	0.1	0	0.33	0.61	0	0	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89566081	89566382	chr1:89566081-89566382	enh	NA	NA
chr1	89104714	89105015	KYAT3|chr1:89570397-89570698:.	chr1:89570397-89570698	-0.07302526906020534	chr1	88992952	88992953	KYAT3	FALSE	0.5679481641468683	0.33	0.65	0.04	0.9	1	0.04	0.14	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89570397	89570698	chr1:89570397-89570698	enh	NA	NA
chr1	89104714	89105015	LRRC8B|chr1:89570397-89570698:.	chr1:89570397-89570698	-0.06410280758931786	chr1	89524836	89524837	LRRC8B	FALSE	0.8299738260200153	0.07	0.24	0.03	0.51	0.67	0.03	0.01	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89570397	89570698	chr1:89570397-89570698	enh	NA	NA
chr1	89104714	89105015	LRRC8D|chr1:89570397-89570698:.	chr1:89570397-89570698	0.01948503805645374	chr1	89821014	89821015	LRRC8D	FALSE	0.9641528367425704	0.36	0.65	0.03	0.88	0.96	0.02	0.15	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89570397	89570698	chr1:89570397-89570698	enh	NA	NA
chr1	89104714	89105015	RBMXL1|chr1:89570397-89570698:.	chr1:89570397-89570698	0.01342936801302352	chr1	88992959	88992960	RBMXL1	FALSE	0.9872960635130664	0.03	0.06	0	0.11	0.24	0.01	0.02	0.96	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89570397	89570698	chr1:89570397-89570698	enh	NA	NA
chr1	89104714	89105015	ZNF326|chr1:89570397-89570698:.	chr1:89570397-89570698	0.10857743484860084	chr1	89995112	89995113	ZNF326	FALSE	0.6457104149026249	0.14	0.27	0	0.48	0.79	0.01	0.04	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr1	89570397	89570698	chr1:89570397-89570698	enh	NA	NA
