chrom	chromStart	chromEnd	name	hg19_target_coords	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize2	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize3	PowerAtEffectSize5	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	hg19_target_chr	hg19_target_start	hg19_target_end	target_name	target_type	TSS_control_gene	de_assigned_gene	abc_tss_overlap	distance_to_abc_canonical_TSS	protein_coding_gene_body_overlap	gencode_promoter_overlap	measuredGene_in_TSS_control	measuredGene_in_abc_tss	measuredGene_in_gencode_promoter	abc_or_gencode_overlap
chr14	32588506	32588807	STRN3|chr14:33057712-33058013:.	chr14:33057712-33058013	0.13056381948302165	chr14	31026400	31026401	STRN3	FALSE	0.8002695486331851	0.01	0.04	0.01	0.06	0.19	0.01	0.01	0.83	overlaps potential protein coding gene body: AKAP6; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	33057712	33058013	chr14:33057712-33058013	enh	NA	NA	NA	1562255.5	AKAP6	NA	FALSE	FALSE	FALSE	FALSE
chr14	32657121	32657422	COCH|chr14:33126327-33126628:.	chr14:33126327-33126628	-0.06723494164244892	chr14	30874514	30874515	COCH	FALSE	0.37002469135802474	0.3	0.7	0.02	0.95	1	0.02	0.04	1	overlaps potential protein coding gene body: AKAP6; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	33126327	33126628	chr14:33126327-33126628	enh	NA	NA	NA	1782737.5	AKAP6	NA	FALSE	FALSE	FALSE	FALSE
chr14	32657121	32657422	HECTD1|chr14:33126327-33126628:.	chr14:33126327-33126628	0.0759830750841799	chr14	31207803	31207804	HECTD1	FALSE	0.7638356789653861	0.04	0.19	0	0.45	0.64	0	0.02	1	overlaps potential protein coding gene body: AKAP6; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	33126327	33126628	chr14:33126327-33126628	enh	NA	NA	NA	1449748.5	AKAP6	NA	FALSE	FALSE	FALSE	FALSE
chr14	32657121	32657422	STRN3|chr14:33126327-33126628:.	chr14:33126327-33126628	0.0609139260127387	chr14	31026400	31026401	STRN3	FALSE	0.878564151850072	0.04	0.11	0	0.22	0.33	0	0	1	overlaps potential protein coding gene body: AKAP6; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	33126327	33126628	chr14:33126327-33126628	enh	NA	NA	NA	1630870.5	AKAP6	NA	FALSE	FALSE	FALSE	FALSE
chr14	32939661	32939962	HECTD1|chr14:33408867-33409168:.	chr14:33408867-33409168	-0.03751135740704581	chr14	31207803	31207804	HECTD1	FALSE	0.896218215019402	0.06	0.28	0	0.39	0.67	0	0.02	1	overlaps potential protein coding gene body: NPAS3; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	33408867	33409168	chr14:33408867-33409168	enh	NA	NA	NPAS3	1732288.5	NPAS3	NA	FALSE	FALSE	FALSE	FALSE
chr14	32939661	32939962	STRN3|chr14:33408867-33409168:.	chr14:33408867-33409168	0.10185779191873334	chr14	31026400	31026401	STRN3	FALSE	0.7291190269331017	0.07	0.15	0.01	0.33	0.49	0	0.02	1	overlaps potential protein coding gene body: NPAS3; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	33408867	33409168	chr14:33408867-33409168	enh	NA	NA	NPAS3	1913410.5	NPAS3	NA	FALSE	FALSE	FALSE	FALSE
chr14	54396704	54397204	CDKN3|chr14:54863422-54863922:.	chr14:54863422-54863922	-0.4136666716753736	chr14	54396849	54396850	CDKN3	TRUE	8.948803460101577e-43	0.39	0.7	0.03	0.9	1	0.02	0.06	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: CDKN3; overlaps potential protein coding gene body: CDKN3; TSS targeting guide(s); distance <1000	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr14	54863422	54863922	CDKN3_TSS	tss_random	CDKN3	NA	CDKN3	0	CDKN3	CDKN3	TRUE	TRUE	TRUE	TRUE
chr14	54396704	54397204	CNIH1|chr14:54863422-54863922:.	chr14:54863422-54863922	-0.02044374445370989	chr14	54441430	54441431	CNIH1	FALSE	0.9871552906110282	0.01	0.03	0.01	0.09	0.15	0	0	0.92	overlaps potential promoter: CDKN3; overlaps potential protein coding gene body: CDKN3; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	54863422	54863922	CDKN3_TSS	tss_random	CDKN3	NA	CDKN3	44476	CDKN3	CDKN3	FALSE	FALSE	FALSE	FALSE
chr14	54396704	54397204	KTN1|chr14:54863422-54863922:.	chr14:54863422-54863922	0.00780071193579656	chr14	55559072	55559073	KTN1	FALSE	0.9748151673806124	0.25	0.54	0.03	0.88	1	0.03	0.11	1	overlaps potential promoter: CDKN3; overlaps potential protein coding gene body: CDKN3; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	54863422	54863922	CDKN3_TSS	tss_random	CDKN3	NA	CDKN3	1183252	CDKN3	CDKN3	FALSE	FALSE	FALSE	FALSE
chr14	54396704	54397204	MAPK1IP1L|chr14:54863422-54863922:.	chr14:54863422-54863922	-0.06523561938042577	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.7197625736293611	0.09	0.39	0.01	0.68	0.94	0	0.05	1	overlaps potential promoter: CDKN3; overlaps potential protein coding gene body: CDKN3; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	54863422	54863922	CDKN3_TSS	tss_random	CDKN3	NA	CDKN3	654689	CDKN3	CDKN3	FALSE	FALSE	FALSE	FALSE
chr14	54441180	54441680	CDKN3|chr14:54907898-54908398:.	chr14:54907898-54908398	-0.04140707464348525	chr14	54396849	54396850	CDKN3	FALSE	0.6553141542002301	0.31	0.69	0.03	0.99	1	0.02	0.11	1	overlaps potential promoter: CNIH1; overlaps potential protein coding gene body: CNIH1; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	54907898	54908398	CNIH1_TSS	tss_random	CNIH1	NA	CNIH1	44476	CNIH1	CNIH1	FALSE	FALSE	FALSE	FALSE
chr14	54441180	54441680	CNIH1|chr14:54907898-54908398:.	chr14:54907898-54908398	-0.15540692858492788	chr14	54441430	54441431	CNIH1	FALSE	0.7265138827677391	0.03	0.01	0	0.09	0.13	0.01	0	0.86	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: CNIH1; overlaps potential protein coding gene body: CNIH1; TSS targeting guide(s); distance <1000; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	54907898	54908398	CNIH1_TSS	tss_random	CNIH1	NA	CNIH1	0	CNIH1	CNIH1	TRUE	TRUE	TRUE	TRUE
chr14	54441180	54441680	KTN1|chr14:54907898-54908398:.	chr14:54907898-54908398	0.03093312980837082	chr14	55559072	55559073	KTN1	FALSE	0.8733271302644465	0.36	0.56	0.01	0.92	0.99	0.03	0.07	1	overlaps potential promoter: CNIH1; overlaps potential protein coding gene body: CNIH1; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	54907898	54908398	CNIH1_TSS	tss_random	CNIH1	NA	CNIH1	1138776	CNIH1	CNIH1	FALSE	FALSE	FALSE	FALSE
chr14	54441180	54441680	MAPK1IP1L|chr14:54907898-54908398:.	chr14:54907898-54908398	-0.08844840952231448	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.479552	0.17	0.44	0.02	0.81	0.92	0.01	0.04	1	overlaps potential promoter: CNIH1; overlaps potential protein coding gene body: CNIH1; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	54907898	54908398	CNIH1_TSS	tss_random	CNIH1	NA	CNIH1	610213	CNIH1	CNIH1	FALSE	FALSE	FALSE	FALSE
chr14	54902147	54902448	CDKN3|chr14:55368865-55369166:.	chr14:55368865-55369166	0.02360173531884313	chr14	54396849	54396850	CDKN3	FALSE	0.7543090837593394	0.25	0.64	0.02	0.9	0.98	0.03	0.06	1	overlaps potential protein coding gene body: GCH1; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55368865	55369166	chr14:55368865-55369166	enh	NA	NA	GCH1	505343.5	GCH1	NA	FALSE	FALSE	FALSE	FALSE
chr14	54902147	54902448	CNIH1|chr14:55368865-55369166:.	chr14:55368865-55369166	0.07125798148390472	chr14	54441430	54441431	CNIH1	FALSE	0.9337430769230768	0.01	0.03	0	0.05	0.11	0.01	0.02	0.83	overlaps potential protein coding gene body: GCH1; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55368865	55369166	chr14:55368865-55369166	enh	NA	NA	GCH1	460867.5	GCH1	NA	FALSE	FALSE	FALSE	FALSE
chr14	54902147	54902448	KTN1|chr14:55368865-55369166:.	chr14:55368865-55369166	0.11829724213223748	chr14	55559072	55559073	KTN1	TRUE	0.1472551872738735	0.28	0.61	0.02	0.84	0.98	0.02	0.11	1	overlaps potential protein coding gene body: GCH1	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55368865	55369166	chr14:55368865-55369166	enh	NA	NA	GCH1	677908.5	GCH1	NA	FALSE	FALSE	FALSE	FALSE
chr14	54902147	54902448	MAPK1IP1L|chr14:55368865-55369166:.	chr14:55368865-55369166	0.05684468138475829	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.7638356789653861	0.2	0.33	0.02	0.7	0.92	0.02	0.06	1	overlaps potential protein coding gene body: GCH1; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55368865	55369166	chr14:55368865-55369166	enh	NA	NA	GCH1	149345.5	GCH1	NA	FALSE	FALSE	FALSE	FALSE
chr14	55051393	55051893	CDKN3|chr14:55518111-55518611:.	chr14:55518111-55518611	0.01561323456262209	chr14	54396849	54396850	CDKN3	FALSE	0.7638356789653861	0.35	0.84	0.02	0.93	1	0.03	0.1	1	overlaps potential promoter: MAPK1IP1L; overlaps potential protein coding gene body: MAPK1IP1L; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55518111	55518611	MAPK1IP1L_TSS	tss_random	MAPK1IP1L	NA	MAPK1IP1L	654689	MAPK1IP1L	MAPK1IP1L	FALSE	FALSE	FALSE	FALSE
chr14	55051393	55051893	CNIH1|chr14:55518111-55518611:.	chr14:55518111-55518611	0.04926825525707312	chr14	54441430	54441431	CNIH1	FALSE	0.9457446808510636	0.02	0.01	0	0.08	0.19	0	0	0.84	overlaps potential promoter: MAPK1IP1L; overlaps potential protein coding gene body: MAPK1IP1L; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55518111	55518611	MAPK1IP1L_TSS	tss_random	MAPK1IP1L	NA	MAPK1IP1L	610213	MAPK1IP1L	MAPK1IP1L	FALSE	FALSE	FALSE	FALSE
chr14	55051393	55051893	KTN1|chr14:55518111-55518611:.	chr14:55518111-55518611	-0.01006336909913363	chr14	55559072	55559073	KTN1	FALSE	0.9616950955943474	0.32	0.7	0	0.92	0.99	0.03	0.04	1	overlaps potential promoter: MAPK1IP1L; overlaps potential protein coding gene body: MAPK1IP1L; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55518111	55518611	MAPK1IP1L_TSS	tss_random	MAPK1IP1L	NA	MAPK1IP1L	528563	MAPK1IP1L	MAPK1IP1L	FALSE	FALSE	FALSE	FALSE
chr14	55051393	55051893	MAPK1IP1L|chr14:55518111-55518611:.	chr14:55518111-55518611	-0.3804439634340834	chr14	55051631	55051632	MAPK1IP1L	TRUE	3.3439018752706325e-14	0.13	0.41	0	0.76	0.93	0	0.02	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: MAPK1IP1L; overlaps potential protein coding gene body: MAPK1IP1L; TSS targeting guide(s); distance <1000	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr14	55518111	55518611	MAPK1IP1L_TSS	tss_random	MAPK1IP1L	NA	MAPK1IP1L	0	MAPK1IP1L	MAPK1IP1L	TRUE	TRUE	TRUE	TRUE
chr14	55103231	55103532	CDKN3|chr14:55569949-55570250:.	chr14:55569949-55570250	0.04048524715425694	chr14	54396849	54396850	CDKN3	FALSE	0.6129243353783231	0.4	0.77	0.04	1	0.99	0.1	0.18	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55569949	55570250	chr14:55569949-55570250	enh	NA	NA	NA	706427.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr14	55103231	55103532	CNIH1|chr14:55569949-55570250:.	chr14:55569949-55570250	-0.04956225832381911	chr14	54441430	54441431	CNIH1	FALSE	0.9290432379072064	0	0.07	0.01	0.09	0.17	0.01	0.02	0.93	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55569949	55570250	chr14:55569949-55570250	enh	NA	NA	NA	661951.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr14	55103231	55103532	KTN1|chr14:55569949-55570250:.	chr14:55569949-55570250	0.01333100480515825	chr14	55559072	55559073	KTN1	FALSE	0.9691953201169972	0.37	0.61	0.04	0.91	0.99	0.03	0.05	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55569949	55570250	chr14:55569949-55570250	enh	NA	NA	NA	476824.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr14	55103231	55103532	MAPK1IP1L|chr14:55569949-55570250:.	chr14:55569949-55570250	-0.0159968998301182	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.950662948762635	0.13	0.38	0	0.72	0.91	0	0.04	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55569949	55570250	chr14:55569949-55570250	enh	NA	NA	NA	51738.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr14	55191428	55191928	CDKN3|chr14:55658146-55658646:.	chr14:55658146-55658646	0.00554492124052807	chr14	54396849	54396850	CDKN3	FALSE	0.9886074860174962	0.24	0.69	0.02	0.9	1	0.05	0.08	1	overlaps potential promoter: DLGAP5; overlaps potential protein coding gene body: DLGAP5; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55658146	55658646	DLGAP5_TSS	tss_random	DLGAP5	NA	DLGAP5	794724	DLGAP5	DLGAP5	FALSE	FALSE	FALSE	FALSE
chr14	55191428	55191928	CNIH1|chr14:55658146-55658646:.	chr14:55658146-55658646	-0.00684095277265861	chr14	54441430	54441431	CNIH1	FALSE	0.9951402629082532	0	0.02	0.02	0.05	0.09	0	0	0.8	overlaps potential promoter: DLGAP5; overlaps potential protein coding gene body: DLGAP5; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55658146	55658646	DLGAP5_TSS	tss_random	DLGAP5	NA	DLGAP5	750248	DLGAP5	DLGAP5	FALSE	FALSE	FALSE	FALSE
chr14	55191428	55191928	KTN1|chr14:55658146-55658646:.	chr14:55658146-55658646	-0.0378448522875533	chr14	55559072	55559073	KTN1	FALSE	0.7690762463343109	0.34	0.58	0.04	0.87	0.98	0.05	0.05	1	overlaps potential promoter: DLGAP5; overlaps potential protein coding gene body: DLGAP5; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55658146	55658646	DLGAP5_TSS	tss_random	DLGAP5	NA	DLGAP5	388528	DLGAP5	DLGAP5	FALSE	FALSE	FALSE	FALSE
chr14	55191428	55191928	MAPK1IP1L|chr14:55658146-55658646:.	chr14:55658146-55658646	0.08624165284892671	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.6129243353783231	0.18	0.35	0.01	0.65	0.92	0.02	0.05	1	overlaps potential promoter: DLGAP5; overlaps potential protein coding gene body: DLGAP5; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55658146	55658646	DLGAP5_TSS	tss_random	DLGAP5	NA	DLGAP5	140035	DLGAP5	DLGAP5	FALSE	FALSE	FALSE	FALSE
chr14	55274160	55274461	CDKN3|chr14:55740878-55741179:.	chr14:55740878-55741179	-0.01351231575097344	chr14	54396849	54396850	CDKN3	FALSE	0.9878445167011528	0.17	0.41	0.02	0.71	0.88	0.01	0.04	1	overlaps potential protein coding gene body: FBXO34; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55740878	55741179	chr14:55740878-55741179	enh	NA	NA	NA	877356.5	FBXO34	NA	FALSE	FALSE	FALSE	FALSE
chr14	55274160	55274461	CNIH1|chr14:55740878-55741179:.	chr14:55740878-55741179	0.3903553755338236	chr14	54441430	54441431	CNIH1	FALSE	0.4395893333333333	0	0.01	0.02	0.01	0.07	0	0	0.43	overlaps potential protein coding gene body: FBXO34; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55740878	55741179	chr14:55740878-55741179	enh	NA	NA	NA	832880.5	FBXO34	NA	FALSE	FALSE	FALSE	FALSE
chr14	55274160	55274461	KTN1|chr14:55740878-55741179:.	chr14:55740878-55741179	0.03747249631368077	chr14	55559072	55559073	KTN1	FALSE	0.930807453416149	0.16	0.37	0.01	0.62	0.79	0	0.04	1	overlaps potential protein coding gene body: FBXO34; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55740878	55741179	chr14:55740878-55741179	enh	NA	NA	NA	305895.5	FBXO34	NA	FALSE	FALSE	FALSE	FALSE
chr14	55274160	55274461	MAPK1IP1L|chr14:55740878-55741179:.	chr14:55740878-55741179	-0.0742744152993089	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.7574572317262831	0.12	0.26	0.01	0.36	0.62	0	0.03	1	overlaps potential protein coding gene body: FBXO34; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55740878	55741179	chr14:55740878-55741179	enh	NA	NA	NA	222667.5	FBXO34	NA	FALSE	FALSE	FALSE	FALSE
chr14	55383840	55384141	CDKN3|chr14:55850558-55850859:.	chr14:55850558-55850859	-0.01898340785773744	chr14	54396849	54396850	CDKN3	FALSE	0.937330821401658	0.29	0.67	0	0.95	0.98	0.04	0.05	1	overlaps potential protein coding gene body: ATG14; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55850558	55850859	chr14:55850558-55850859	enh	NA	NA	NA	987036.5	ATG14	NA	FALSE	FALSE	FALSE	FALSE
chr14	55383840	55384141	CNIH1|chr14:55850558-55850859:.	chr14:55850558-55850859	-0.0598110858458174	chr14	54441430	54441431	CNIH1	FALSE	0.937330821401658	0.02	0.02	0	0.06	0.11	0	0	0.62	overlaps potential protein coding gene body: ATG14; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55850558	55850859	chr14:55850558-55850859	enh	NA	NA	NA	942560.5	ATG14	NA	FALSE	FALSE	FALSE	FALSE
chr14	55383840	55384141	KTN1|chr14:55850558-55850859:.	chr14:55850558-55850859	-0.01910811305997284	chr14	55559072	55559073	KTN1	FALSE	0.9477102985338278	0.19	0.41	0	0.75	0.87	0.02	0.01	1	overlaps potential protein coding gene body: ATG14; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55850558	55850859	chr14:55850558-55850859	enh	NA	NA	NA	196215.5	ATG14	NA	FALSE	FALSE	FALSE	FALSE
chr14	55383840	55384141	MAPK1IP1L|chr14:55850558-55850859:.	chr14:55850558-55850859	-0.05066337045215619	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.8241215629522433	0.11	0.26	0	0.48	0.79	0.04	0.01	1	overlaps potential protein coding gene body: ATG14; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55850558	55850859	chr14:55850558-55850859	enh	NA	NA	NA	332347.5	ATG14	NA	FALSE	FALSE	FALSE	FALSE
chr14	55416897	55417198	CDKN3|chr14:55883615-55883916:.	chr14:55883615-55883916	0.02132522572504625	chr14	54396849	54396850	CDKN3	FALSE	0.946596167494677	0.22	0.43	0.02	0.79	0.97	0	0.05	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55883615	55883916	chr14:55883615-55883916	enh	NA	NA	NA	1020093.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55416897	55417198	CNIH1|chr14:55883615-55883916:.	chr14:55883615-55883916	-0.18646822962230225	chr14	54441430	54441431	CNIH1	FALSE	0.7531854806541682	0.03	0.03	0	0.06	0.09	0	0.02	0.64	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55883615	55883916	chr14:55883615-55883916	enh	NA	NA	NA	975617.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55416897	55417198	KTN1|chr14:55883615-55883916:.	chr14:55883615-55883916	-0.00814384824015734	chr14	55559072	55559073	KTN1	FALSE	0.9505750832311196	0.12	0.32	0.02	0.69	0.91	0.02	0.04	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55883615	55883916	chr14:55883615-55883916	enh	NA	NA	NA	163158.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55416897	55417198	MAPK1IP1L|chr14:55883615-55883916:.	chr14:55883615-55883916	0.02519598604907846	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.9270311307491464	0.06	0.17	0.01	0.5	0.8	0.01	0.01	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55883615	55883916	chr14:55883615-55883916	enh	NA	NA	NA	365404.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55418480	55418781	CDKN3|chr14:55885198-55885499:.	chr14:55885198-55885499	-0.03143805001277255	chr14	54396849	54396850	CDKN3	FALSE	0.6822390067252975	0.12	0.38	0.02	0.74	0.91	0.03	0.05	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55885198	55885499	chr14:55885198-55885499	enh	NA	NA	NA	1021676.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55418480	55418781	CNIH1|chr14:55885198-55885499:.	chr14:55885198-55885499	0.05464196723814796	chr14	54441430	54441431	CNIH1	FALSE	0.9616950955943474	0	0.01	0	0.05	0.07	0.02	0	0.42	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55885198	55885499	chr14:55885198-55885499	enh	NA	NA	NA	977200.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55418480	55418781	KTN1|chr14:55885198-55885499:.	chr14:55885198-55885499	0.05314260619180633	chr14	55559072	55559073	KTN1	FALSE	0.8271078236130868	0.13	0.24	0.01	0.56	0.85	0.02	0.04	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55885198	55885499	chr14:55885198-55885499	enh	NA	NA	NA	161575.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55418480	55418781	MAPK1IP1L|chr14:55885198-55885499:.	chr14:55885198-55885499	0.00778936606132041	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.9886074860174962	0.05	0.21	0.01	0.39	0.61	0.02	0	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55885198	55885499	chr14:55885198-55885499	enh	NA	NA	NA	366987.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55427481	55427782	CDKN3|chr14:55894199-55894500:.	chr14:55894199-55894500	0.03106790483762567	chr14	54396849	54396850	CDKN3	FALSE	0.6907374749498998	0.27	0.65	0.03	0.93	0.99	0.03	0.06	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55894199	55894500	chr14:55894199-55894500	enh	NA	NA	NA	1030677.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55427481	55427782	CNIH1|chr14:55894199-55894500:.	chr14:55894199-55894500	-0.13719620433196145	chr14	54441430	54441431	CNIH1	FALSE	0.7712217130771941	0.01	0.04	0	0.05	0.15	0	0	0.85	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55894199	55894500	chr14:55894199-55894500	enh	NA	NA	NA	986201.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55427481	55427782	KTN1|chr14:55894199-55894500:.	chr14:55894199-55894500	0.00785455197211648	chr14	55559072	55559073	KTN1	FALSE	0.9951402629082532	0.31	0.68	0.03	0.91	1	0.04	0.07	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55894199	55894500	chr14:55894199-55894500	enh	NA	NA	NA	152574.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55427481	55427782	MAPK1IP1L|chr14:55894199-55894500:.	chr14:55894199-55894500	-0.06700377408436509	chr14	55051631	55051632	MAPK1IP1L	FALSE	0.6430226460071514	0.11	0.46	0.01	0.77	0.92	0.02	0.03	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55894199	55894500	chr14:55894199-55894500	enh	NA	NA	NA	375988.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
chr14	55438114	55438415	CDKN3|chr14:55904832-55905133:.	chr14:55904832-55905133	-0.03505080382480907	chr14	54396849	54396850	CDKN3	FALSE	0.9212704918032786	0.24	0.59	0.02	0.83	0.98	0.01	0.09	1	overlaps potential protein coding gene body: TBPL2; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr14	55904832	55905133	chr14:55904832-55905133	enh	NA	NA	NA	1041310.5	TBPL2	NA	FALSE	FALSE	FALSE	FALSE
