intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	fold_change_effect_size	log_2_FC_effect_size	pct_change_effect_size	standard_error_fold_change	standard_error_log_2_FC	standard_error_pct_change	lower_CI_95_fold_change	upper_CI_95_fold_change	lower_CI_95_log_2_FC	upper_CI_95_log_2_FC	lower_CI_95_pct_change	upper_CI_95_pct_change	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids
chr11:5234378-5234878	chr11	5234378	5234878	chr11:5255608-5256108	chr11	5255608	5256108	MRPL17|chr11:5234378-5234878	MRPL17|chr11:5255608-5256108	MRPL17	ENSG00000158042	K562	0.9852504239459788	-0.02143762974309648	-1.474957605401761	0.021558147775108477	0.031567439231678776	2.1558147775108476	0.9429964543067663	1.0275043935851915	-0.08330981063718687	0.04043455115099392	-5.7003545693230215	2.7504393585195	0.488	0.878564151850072	FALSE	1448713	1448773	chr11	6683400	6683401	promoter	HBD	HBD	HBD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.07	0.02	0.13	0.54	0.92	0.99	1	1	NA	HBD	HBD_TSS	tss_pos	K562_Random_Screen_Crop_5574,K562_Random_Screen_Crop_5575,K562_Random_Screen_Crop_5576,K562_Random_Screen_Crop_5577,K562_Random_Screen_Crop_5578,K562_Random_Screen_Crop_5579,K562_Random_Screen_Crop_5580,K562_Random_Screen_Crop_5581,K562_Random_Screen_Crop_5582,K562_Random_Screen_Crop_5583,K562_Random_Screen_Crop_5584,K562_Random_Screen_Crop_5585,K562_Random_Screen_Crop_5586,K562_Random_Screen_Crop_5587,K562_Random_Screen_Crop_5588
chr11:5234378-5234878	chr11	5234378	5234878	chr11:5255608-5256108	chr11	5255608	5256108	RRP8|chr11:5234378-5234878	RRP8|chr11:5255608-5256108	RRP8	ENSG00000132275	K562	1.0344569794627851	0.0488736482851502	3.445697946277959	0.03813433510782002	0.05318366760522115	3.8134335107820023	0.9597136826514578	1.1092002762741124	-0.05536634022108325	0.15311363679138365	-4.028631734854765	10.920027627410683	0.38	0.8241215629522433	FALSE	1368988	1369022	chr11	6603619	6603620	promoter	HBD	HBD	HBD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0.02	0.05	0.23	0.54	0.91	0.97	1	NA	HBD	HBD_TSS	tss_pos	K562_Random_Screen_Crop_5574,K562_Random_Screen_Crop_5575,K562_Random_Screen_Crop_5576,K562_Random_Screen_Crop_5577,K562_Random_Screen_Crop_5578,K562_Random_Screen_Crop_5579,K562_Random_Screen_Crop_5580,K562_Random_Screen_Crop_5581,K562_Random_Screen_Crop_5582,K562_Random_Screen_Crop_5583,K562_Random_Screen_Crop_5584,K562_Random_Screen_Crop_5585,K562_Random_Screen_Crop_5586,K562_Random_Screen_Crop_5587,K562_Random_Screen_Crop_5588
chr11:5234378-5234878	chr11	5234378	5234878	chr11:5255608-5256108	chr11	5255608	5256108	TIMM10B|chr11:5234378-5234878	TIMM10B|chr11:5255608-5256108	TIMM10B	ENSG00000132286	K562	0.9883248490954282	-0.01694278065864023	-1.167515090457538	0.02623359243914464	0.03829416385846819	2.623359243914464	0.9369070079147047	1.0397426902761517	-0.09199934182123788	0.05811378050395742	-6.309299208529888	3.9742690276148114	0.656	0.935199391171994	FALSE	1246873	1246818	chr11	6481447	6481448	promoter	HBD	HBD	HBD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.06	0.02	0.11	0.41	0.79	0.98	1	1	NA	HBD	HBD_TSS	tss_pos	K562_Random_Screen_Crop_5574,K562_Random_Screen_Crop_5575,K562_Random_Screen_Crop_5576,K562_Random_Screen_Crop_5577,K562_Random_Screen_Crop_5578,K562_Random_Screen_Crop_5579,K562_Random_Screen_Crop_5580,K562_Random_Screen_Crop_5581,K562_Random_Screen_Crop_5582,K562_Random_Screen_Crop_5583,K562_Random_Screen_Crop_5584,K562_Random_Screen_Crop_5585,K562_Random_Screen_Crop_5586,K562_Random_Screen_Crop_5587,K562_Random_Screen_Crop_5588
chr11:5269893-5270393	chr11	5269893	5270393	chr11:5291123-5291623	chr11	5291123	5291623	HBD|chr11:5269893-5270393	HBD|chr11:5291123-5291623	HBD	ENSG00000223609	K562	1.0515710382791	0.0725463137988264	5.15710382791017	0.0934092970163283	0.12815218817638624	9.340929701632831	0.8684888161270965	1.2346532604311033	-0.17863197502689063	0.3237246026245434	-13.151118387290179	23.46532604311052	0.884	0.9871552906110282	FALSE	26486	35515	chr11	5235369	5235370	promoter	HBE1	HBE1	HBG2,HBE1,AC104389.5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0	0.01	0.05	0.12	0.36	0.58	1	NA	HBE1	HBE1_TSS	tss_pos	K562_Random_Screen_Crop_5589,K562_Random_Screen_Crop_5590,K562_Random_Screen_Crop_5591,K562_Random_Screen_Crop_5592,K562_Random_Screen_Crop_5593,K562_Random_Screen_Crop_5594,K562_Random_Screen_Crop_5595,K562_Random_Screen_Crop_5596,K562_Random_Screen_Crop_5597,K562_Random_Screen_Crop_5598,K562_Random_Screen_Crop_5599,K562_Random_Screen_Crop_5600,K562_Random_Screen_Crop_5601,K562_Random_Screen_Crop_5602,K562_Random_Screen_Crop_5603
chr11:5269893-5270393	chr11	5269893	5270393	chr11:5291123-5291623	chr11	5291123	5291623	ILK|chr11:5269893-5270393	ILK|chr11:5291123-5291623	ILK	ENSG00000166333	K562	1.0142213117869259	0.02037249512187102	1.422131178692587	0.029136996478822296	0.04144637845593534	2.9136996478822295	0.9571127986884341	1.0713298248854175	-0.060862406651762235	0.10160739689550427	-4.288720131156582	7.1329824885417565	0.644	0.931921977597528	FALSE	1333565	1333564	chr11	6603708	6603709	promoter	HBE1	HBE1	HBG2,HBE1,AC104389.5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.02	0.02	0.14	0.26	0.71	0.94	0.99	1	NA	HBE1	HBE1_TSS	tss_pos	K562_Random_Screen_Crop_5589,K562_Random_Screen_Crop_5590,K562_Random_Screen_Crop_5591,K562_Random_Screen_Crop_5592,K562_Random_Screen_Crop_5593,K562_Random_Screen_Crop_5594,K562_Random_Screen_Crop_5595,K562_Random_Screen_Crop_5596,K562_Random_Screen_Crop_5597,K562_Random_Screen_Crop_5598,K562_Random_Screen_Crop_5599,K562_Random_Screen_Crop_5600,K562_Random_Screen_Crop_5601,K562_Random_Screen_Crop_5602,K562_Random_Screen_Crop_5603
chr11:5269893-5270393	chr11	5269893	5270393	chr11:5291123-5291623	chr11	5291123	5291623	MRPL17|chr11:5269893-5270393	MRPL17|chr11:5291123-5291623	MRPL17	ENSG00000158042	K562	0.9703450829526395	-0.04343019199058949	-2.965491704735745	0.025894867560337407	0.03850011472217524	2.589486756033741	0.9195911425343782	1.021099023370901	-0.11889041684605296	0.03203003286487398	-8.040885746561877	2.109902337090387	0.312	0.7818782608695651	FALSE	1413198	1413258	chr11	6683400	6683401	promoter	HBE1	HBE1	HBG2,HBE1,AC104389.5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.02	0.01	0.04	0.39	0.69	0.96	1	1	NA	HBE1	HBE1_TSS	tss_pos	K562_Random_Screen_Crop_5589,K562_Random_Screen_Crop_5590,K562_Random_Screen_Crop_5591,K562_Random_Screen_Crop_5592,K562_Random_Screen_Crop_5593,K562_Random_Screen_Crop_5594,K562_Random_Screen_Crop_5595,K562_Random_Screen_Crop_5596,K562_Random_Screen_Crop_5597,K562_Random_Screen_Crop_5598,K562_Random_Screen_Crop_5599,K562_Random_Screen_Crop_5600,K562_Random_Screen_Crop_5601,K562_Random_Screen_Crop_5602,K562_Random_Screen_Crop_5603
chr11:5269893-5270393	chr11	5269893	5270393	chr11:5291123-5291623	chr11	5291123	5291623	RRP8|chr11:5269893-5270393	RRP8|chr11:5291123-5291623	RRP8	ENSG00000132275	K562	1.033329048688956	0.04729973273188784	3.332904868895102	0.04702165304580838	0.06564985833859895	4.702165304580838	0.9411666087191715	1.1254914886587404	-0.08137398961176609	0.17597345507554177	-5.883339128083339	12.549148865873544	0.472	0.8713220004927322	FALSE	1333473	1333507	chr11	6603619	6603620	promoter	HBE1	HBE1	HBG2,HBE1,AC104389.5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0.01	0.07	0.16	0.38	0.71	0.95	1	NA	HBE1	HBE1_TSS	tss_pos	K562_Random_Screen_Crop_5589,K562_Random_Screen_Crop_5590,K562_Random_Screen_Crop_5591,K562_Random_Screen_Crop_5592,K562_Random_Screen_Crop_5593,K562_Random_Screen_Crop_5594,K562_Random_Screen_Crop_5595,K562_Random_Screen_Crop_5596,K562_Random_Screen_Crop_5597,K562_Random_Screen_Crop_5598,K562_Random_Screen_Crop_5599,K562_Random_Screen_Crop_5600,K562_Random_Screen_Crop_5601,K562_Random_Screen_Crop_5602,K562_Random_Screen_Crop_5603
chr11:5269893-5270393	chr11	5269893	5270393	chr11:5291123-5291623	chr11	5291123	5291623	TIMM10B|chr11:5269893-5270393	TIMM10B|chr11:5291123-5291623	TIMM10B	ENSG00000132286	K562	0.9393336332711538	-0.09029042840781606	-6.066636672884928	0.032082111531214506	0.04927397632526693	3.2082111531214506	0.8764526946699733	1.0022145718723343	-0.18686742200533923	0.006286565189707119	-12.354730533002972	0.22145718723311525	0.112	0.6037525179856116	FALSE	1211358	1211303	chr11	6481447	6481448	promoter	HBE1	HBE1	HBG2,HBE1,AC104389.5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0.03	0.08	0.29	0.52	0.93	0.97	1	NA	HBE1	HBE1_TSS	tss_pos	K562_Random_Screen_Crop_5589,K562_Random_Screen_Crop_5590,K562_Random_Screen_Crop_5591,K562_Random_Screen_Crop_5592,K562_Random_Screen_Crop_5593,K562_Random_Screen_Crop_5594,K562_Random_Screen_Crop_5595,K562_Random_Screen_Crop_5596,K562_Random_Screen_Crop_5597,K562_Random_Screen_Crop_5598,K562_Random_Screen_Crop_5599,K562_Random_Screen_Crop_5600,K562_Random_Screen_Crop_5601,K562_Random_Screen_Crop_5602,K562_Random_Screen_Crop_5603
chr11:5275837-5276138	chr11	5275837	5276138	chr11:5297067-5297368	chr11	5297067	5297368	HBD|chr11:5275837-5276138	HBD|chr11:5297067-5297368	HBD	ENSG00000223609	K562	1.103687799626634	0.1423321344093974	10.368779962663655	0.0994050683998714	0.12993819381553115	9.94050683998714	0.9088538655628862	1.298521733690382	-0.11234672546904362	0.3970109942878384	-9.11461344371114	29.85217336903845	0.244	0.7459371685026519	FALSE	32330	41359.5	chr11	5235369	5235370	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.01	0.01	0.05	0.17	0.36	0.65	1	HBD	NA	chr11:5297067-5297368	DE	K562_Random_Screen_Crop_5604,K562_Random_Screen_Crop_5605,K562_Random_Screen_Crop_5606,K562_Random_Screen_Crop_5607,K562_Random_Screen_Crop_5608,K562_Random_Screen_Crop_5609,K562_Random_Screen_Crop_5610,K562_Random_Screen_Crop_5611,K562_Random_Screen_Crop_5612,K562_Random_Screen_Crop_5613,K562_Random_Screen_Crop_5614,K562_Random_Screen_Crop_5615,K562_Random_Screen_Crop_5616,K562_Random_Screen_Crop_5617,K562_Random_Screen_Crop_5618
chr11:5275837-5276138	chr11	5275837	5276138	chr11:5297067-5297368	chr11	5297067	5297368	ILK|chr11:5275837-5276138	ILK|chr11:5297067-5297368	ILK	ENSG00000166333	K562	0.9751503886192054	-0.03630336506715891	-2.484961138079444	0.027536112836713034	0.040738550585142454	2.7536112836713036	0.9211796074592479	1.029121169779163	-0.11615092421403811	0.043544194079720294	-7.882039254075199	2.9121169779163107	0.304	0.7761063032367973	FALSE	1327721	1327719.5	chr11	6603708	6603709	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.04	0.02	0.11	0.46	0.78	0.99	1	1	HBD	NA	chr11:5297067-5297368	DE	K562_Random_Screen_Crop_5604,K562_Random_Screen_Crop_5605,K562_Random_Screen_Crop_5606,K562_Random_Screen_Crop_5607,K562_Random_Screen_Crop_5608,K562_Random_Screen_Crop_5609,K562_Random_Screen_Crop_5610,K562_Random_Screen_Crop_5611,K562_Random_Screen_Crop_5612,K562_Random_Screen_Crop_5613,K562_Random_Screen_Crop_5614,K562_Random_Screen_Crop_5615,K562_Random_Screen_Crop_5616,K562_Random_Screen_Crop_5617,K562_Random_Screen_Crop_5618
chr11:5275837-5276138	chr11	5275837	5276138	chr11:5297067-5297368	chr11	5297067	5297368	MRPL17|chr11:5275837-5276138	MRPL17|chr11:5297067-5297368	MRPL17	ENSG00000158042	K562	0.9605001946723565	-0.05814218859383223	-3.949980532763997	0.022381547585651224	0.0336176378602963	2.2381547585651225	0.9166323614044801	1.004368027940233	-0.12403275880001298	0.007748381612348518	-8.336763859551636	0.43680279402364297	0.032	0.37002469135802474	FALSE	1407354	1407413.5	chr11	6683400	6683401	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.09	0.07	0.16	0.5	0.89	1	0.99	1	HBD	NA	chr11:5297067-5297368	DE	K562_Random_Screen_Crop_5604,K562_Random_Screen_Crop_5605,K562_Random_Screen_Crop_5606,K562_Random_Screen_Crop_5607,K562_Random_Screen_Crop_5608,K562_Random_Screen_Crop_5609,K562_Random_Screen_Crop_5610,K562_Random_Screen_Crop_5611,K562_Random_Screen_Crop_5612,K562_Random_Screen_Crop_5613,K562_Random_Screen_Crop_5614,K562_Random_Screen_Crop_5615,K562_Random_Screen_Crop_5616,K562_Random_Screen_Crop_5617,K562_Random_Screen_Crop_5618
chr11:5275837-5276138	chr11	5275837	5276138	chr11:5297067-5297368	chr11	5297067	5297368	RRP8|chr11:5275837-5276138	RRP8|chr11:5297067-5297368	RRP8	ENSG00000132275	K562	0.9728836855675939	-0.03966076293912045	-2.711631443241036	0.03981750751719651	0.0590456202399	3.981750751719651	0.8948413708338887	1.050926000301299	-0.15539017860932447	0.07606865273108356	-10.515862916611551	5.09260003012948	0.42	0.8475787772690546	FALSE	1327629	1327662.5	chr11	6603619	6603620	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	0.05	0.08	0.23	0.61	0.93	0.98	1	HBD	NA	chr11:5297067-5297368	DE	K562_Random_Screen_Crop_5604,K562_Random_Screen_Crop_5605,K562_Random_Screen_Crop_5606,K562_Random_Screen_Crop_5607,K562_Random_Screen_Crop_5608,K562_Random_Screen_Crop_5609,K562_Random_Screen_Crop_5610,K562_Random_Screen_Crop_5611,K562_Random_Screen_Crop_5612,K562_Random_Screen_Crop_5613,K562_Random_Screen_Crop_5614,K562_Random_Screen_Crop_5615,K562_Random_Screen_Crop_5616,K562_Random_Screen_Crop_5617,K562_Random_Screen_Crop_5618
chr11:5275837-5276138	chr11	5275837	5276138	chr11:5297067-5297368	chr11	5297067	5297368	TIMM10B|chr11:5275837-5276138	TIMM10B|chr11:5297067-5297368	TIMM10B	ENSG00000132286	K562	0.9700537168049949	-0.04386345601807707	-2.994628319500791	0.027210209246002138	0.040467897046004266	2.721020924600214	0.9167217066828307	1.0233857269271591	-0.12318053422824543	0.035453622192091284	-8.32782933171721	2.338572692715628	0.248	0.7493	FALSE	1205514	1205458.5	chr11	6481447	6481448	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	0.11	0.11	0.44	0.82	0.95	1	1	HBD	NA	chr11:5297067-5297368	DE	K562_Random_Screen_Crop_5604,K562_Random_Screen_Crop_5605,K562_Random_Screen_Crop_5606,K562_Random_Screen_Crop_5607,K562_Random_Screen_Crop_5608,K562_Random_Screen_Crop_5609,K562_Random_Screen_Crop_5610,K562_Random_Screen_Crop_5611,K562_Random_Screen_Crop_5612,K562_Random_Screen_Crop_5613,K562_Random_Screen_Crop_5614,K562_Random_Screen_Crop_5615,K562_Random_Screen_Crop_5616,K562_Random_Screen_Crop_5617,K562_Random_Screen_Crop_5618
chr11:5280537-5280838	chr11	5280537	5280838	chr11:5301767-5302068	chr11	5301767	5302068	HBD|chr11:5280537-5280838	HBD|chr11:5301767-5302068	HBD	ENSG00000223609	K562	0.9135109948080606	-0.13050600198466997	-8.648900519193791	0.06576089323648611	0.10385525198483352	6.576089323648611	0.7846196440645479	1.0424023455515734	-0.3340622958749436	0.07305029190560372	-21.538035593545068	4.240234555157485	0.296	0.7746866922808243	FALSE	37030	46059.5	chr11	5235369	5235370	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0	0.05	0.14	0.43	0.71	1	HBD	NA	chr11:5301767-5302068	DE	K562_Random_Screen_Crop_5619,K562_Random_Screen_Crop_5620,K562_Random_Screen_Crop_5621,K562_Random_Screen_Crop_5622,K562_Random_Screen_Crop_5623,K562_Random_Screen_Crop_5624,K562_Random_Screen_Crop_5625,K562_Random_Screen_Crop_5626,K562_Random_Screen_Crop_5627,K562_Random_Screen_Crop_5628,K562_Random_Screen_Crop_5629,K562_Random_Screen_Crop_5630,K562_Random_Screen_Crop_5631,K562_Random_Screen_Crop_5632,K562_Random_Screen_Crop_5633
chr11:5280537-5280838	chr11	5280537	5280838	chr11:5301767-5302068	chr11	5301767	5302068	ILK|chr11:5280537-5280838	ILK|chr11:5301767-5302068	ILK	ENSG00000166333	K562	1.030536026464095	0.04339494087191034	3.053602646409503	0.02618811606901035	0.03666195476214354	2.618811606901035	0.9792073189688347	1.0818647339593552	-0.02846249046189099	0.11525237220571168	-2.0792681031165263	8.186473395935533	0.308	0.7809962774957698	FALSE	1323021	1323019.5	chr11	6603708	6603709	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08	0.08	0.15	0.52	0.87	0.99	1	1	HBD	NA	chr11:5301767-5302068	DE	K562_Random_Screen_Crop_5619,K562_Random_Screen_Crop_5620,K562_Random_Screen_Crop_5621,K562_Random_Screen_Crop_5622,K562_Random_Screen_Crop_5623,K562_Random_Screen_Crop_5624,K562_Random_Screen_Crop_5625,K562_Random_Screen_Crop_5626,K562_Random_Screen_Crop_5627,K562_Random_Screen_Crop_5628,K562_Random_Screen_Crop_5629,K562_Random_Screen_Crop_5630,K562_Random_Screen_Crop_5631,K562_Random_Screen_Crop_5632,K562_Random_Screen_Crop_5633
chr11:5280537-5280838	chr11	5280537	5280838	chr11:5301767-5302068	chr11	5301767	5302068	MRPL17|chr11:5280537-5280838	MRPL17|chr11:5301767-5302068	MRPL17	ENSG00000158042	K562	0.992876393729894	-0.01031397154723548	-0.7123606270102439	0.02176776353619639	0.03162956104428994	2.1767763536196387	0.9502115771989491	1.035541210260839	-0.07230791119404376	0.0516799680995728	-4.978842280104736	3.554121026084248	0.736	0.9544562132225684	FALSE	1402654	1402713.5	chr11	6683400	6683401	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.04	0.1	0.16	0.55	0.88	1	1	1	HBD	NA	chr11:5301767-5302068	DE	K562_Random_Screen_Crop_5619,K562_Random_Screen_Crop_5620,K562_Random_Screen_Crop_5621,K562_Random_Screen_Crop_5622,K562_Random_Screen_Crop_5623,K562_Random_Screen_Crop_5624,K562_Random_Screen_Crop_5625,K562_Random_Screen_Crop_5626,K562_Random_Screen_Crop_5627,K562_Random_Screen_Crop_5628,K562_Random_Screen_Crop_5629,K562_Random_Screen_Crop_5630,K562_Random_Screen_Crop_5631,K562_Random_Screen_Crop_5632,K562_Random_Screen_Crop_5633
chr11:5280537-5280838	chr11	5280537	5280838	chr11:5301767-5302068	chr11	5301767	5302068	RRP8|chr11:5280537-5280838	RRP8|chr11:5301767-5302068	RRP8	ENSG00000132275	K562	0.9939146790190088	-0.00880608358203374	-0.608532098099701	0.03721026160649613	0.054011738656338196	3.7210261606496133	0.9209825662702763	1.066846791767741	-0.1146690913484566	0.09705692418438913	-7.901743372972943	6.684679176773541	0.824	0.9760088523553588	FALSE	1322929	1322962.5	chr11	6603619	6603620	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06	0.07	0.08	0.22	0.68	0.9	0.99	1	HBD	NA	chr11:5301767-5302068	DE	K562_Random_Screen_Crop_5619,K562_Random_Screen_Crop_5620,K562_Random_Screen_Crop_5621,K562_Random_Screen_Crop_5622,K562_Random_Screen_Crop_5623,K562_Random_Screen_Crop_5624,K562_Random_Screen_Crop_5625,K562_Random_Screen_Crop_5626,K562_Random_Screen_Crop_5627,K562_Random_Screen_Crop_5628,K562_Random_Screen_Crop_5629,K562_Random_Screen_Crop_5630,K562_Random_Screen_Crop_5631,K562_Random_Screen_Crop_5632,K562_Random_Screen_Crop_5633
chr11:5280537-5280838	chr11	5280537	5280838	chr11:5301767-5302068	chr11	5301767	5302068	TIMM10B|chr11:5280537-5280838	TIMM10B|chr11:5301767-5302068	TIMM10B	ENSG00000132286	K562	0.9624814687872577	-0.05516933096762937	-3.751853121274584	0.02662688293204726	0.03991190813138296	2.662688293204726	0.9102927782404451	1.0146701593340703	-0.13339667090513996	0.023058008969881236	-8.970722175955846	1.467015933406679	0.156	0.6570590219224284	FALSE	1200814	1200758.5	chr11	6481447	6481448	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06	0.03	0.13	0.49	0.89	0.99	1	1	HBD	NA	chr11:5301767-5302068	DE	K562_Random_Screen_Crop_5619,K562_Random_Screen_Crop_5620,K562_Random_Screen_Crop_5621,K562_Random_Screen_Crop_5622,K562_Random_Screen_Crop_5623,K562_Random_Screen_Crop_5624,K562_Random_Screen_Crop_5625,K562_Random_Screen_Crop_5626,K562_Random_Screen_Crop_5627,K562_Random_Screen_Crop_5628,K562_Random_Screen_Crop_5629,K562_Random_Screen_Crop_5630,K562_Random_Screen_Crop_5631,K562_Random_Screen_Crop_5632,K562_Random_Screen_Crop_5633
chr11:5284642-5284943	chr11	5284642	5284943	chr11:5305872-5306173	chr11	5305872	5306173	HBD|chr11:5284642-5284943	HBD|chr11:5305872-5306173	HBD	ENSG00000223609	K562	0.653471364907211	-0.6138040763287599	-34.65286350927881	0.04302034441798709	0.09497774635921202	4.3020344417987095	0.5691514898479564	0.7377912399664657	-0.7999604591928154	-0.4276476934647043	-43.08485101520428	-26.22087600335334	4e-4	0.01602780748663102	TRUE	41135	50164.5	chr11	5235369	5235370	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.02	0	0.04	0.15	0.38	0.62	1	HBD	NA	chr11:5305872-5306173	DE	K562_Random_Screen_Crop_5634,K562_Random_Screen_Crop_5635,K562_Random_Screen_Crop_5636,K562_Random_Screen_Crop_5637,K562_Random_Screen_Crop_5638,K562_Random_Screen_Crop_5639,K562_Random_Screen_Crop_5640,K562_Random_Screen_Crop_5641,K562_Random_Screen_Crop_5642,K562_Random_Screen_Crop_5643,K562_Random_Screen_Crop_5644,K562_Random_Screen_Crop_5645,K562_Random_Screen_Crop_5646,K562_Random_Screen_Crop_5647,K562_Random_Screen_Crop_5648
chr11:5284642-5284943	chr11	5284642	5284943	chr11:5305872-5306173	chr11	5305872	5306173	ILK|chr11:5284642-5284943	ILK|chr11:5305872-5306173	ILK	ENSG00000166333	K562	1.0324201117130059	0.04603015075413562	3.2420111713006072	0.027285193248665705	0.038128095862287485	2.7285193248665705	0.978941132945621	1.0858990904803907	-0.028700917135947843	0.12076121864421908	-2.1058867054378707	8.589909048039086	0.38	0.8241215629522433	FALSE	1318916	1318914.5	chr11	6603708	6603709	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.03	0.04	0.06	0.38	0.78	0.96	1	1	HBD	NA	chr11:5305872-5306173	DE	K562_Random_Screen_Crop_5634,K562_Random_Screen_Crop_5635,K562_Random_Screen_Crop_5636,K562_Random_Screen_Crop_5637,K562_Random_Screen_Crop_5638,K562_Random_Screen_Crop_5639,K562_Random_Screen_Crop_5640,K562_Random_Screen_Crop_5641,K562_Random_Screen_Crop_5642,K562_Random_Screen_Crop_5643,K562_Random_Screen_Crop_5644,K562_Random_Screen_Crop_5645,K562_Random_Screen_Crop_5646,K562_Random_Screen_Crop_5647,K562_Random_Screen_Crop_5648
chr11:5284642-5284943	chr11	5284642	5284943	chr11:5305872-5306173	chr11	5305872	5306173	MRPL17|chr11:5284642-5284943	MRPL17|chr11:5305872-5306173	MRPL17	ENSG00000158042	K562	1.0521649630889294	0.0733609144901791	5.21649630889327	0.023712069305976632	0.03251323318780432	2.3712069305976633	1.0056893072492152	1.0986406189286435	0.009634977442082637	0.13708685153827557	0.5689307249218505	9.86406189286469	0.01573070118741315	0.26849691115555063	FALSE	1398549	1398608.5	chr11	6683400	6683401	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.04	0.07	0.08	0.48	0.88	1	1	1	HBD	NA	chr11:5305872-5306173	DE	K562_Random_Screen_Crop_5634,K562_Random_Screen_Crop_5635,K562_Random_Screen_Crop_5636,K562_Random_Screen_Crop_5637,K562_Random_Screen_Crop_5638,K562_Random_Screen_Crop_5639,K562_Random_Screen_Crop_5640,K562_Random_Screen_Crop_5641,K562_Random_Screen_Crop_5642,K562_Random_Screen_Crop_5643,K562_Random_Screen_Crop_5644,K562_Random_Screen_Crop_5645,K562_Random_Screen_Crop_5646,K562_Random_Screen_Crop_5647,K562_Random_Screen_Crop_5648
chr11:5284642-5284943	chr11	5284642	5284943	chr11:5305872-5306173	chr11	5305872	5306173	RRP8|chr11:5284642-5284943	RRP8|chr11:5305872-5306173	RRP8	ENSG00000132275	K562	1.0636087083341437	0.08896749447354496	6.360870833413679	0.04177972573325542	0.05667065590265218	4.177972573325542	0.9817204458969631	1.1454969707713243	-0.02210699109565331	0.20004198004274323	-1.8279554103043845	14.549697077131743	0.136	0.6373033145716073	FALSE	1318824	1318857.5	chr11	6603619	6603620	distal	NA	NA	HBG2,HBE1,AC104389.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	0.04	0.05	0.2	0.64	0.88	0.96	1	HBD	NA	chr11:5305872-5306173	DE	K562_Random_Screen_Crop_5634,K562_Random_Screen_Crop_5635,K562_Random_Screen_Crop_5636,K562_Random_Screen_Crop_5637,K562_Random_Screen_Crop_5638,K562_Random_Screen_Crop_5639,K562_Random_Screen_Crop_5640,K562_Random_Screen_Crop_5641,K562_Random_Screen_Crop_5642,K562_Random_Screen_Crop_5643,K562_Random_Screen_Crop_5644,K562_Random_Screen_Crop_5645,K562_Random_Screen_Crop_5646,K562_Random_Screen_Crop_5647,K562_Random_Screen_Crop_5648
