intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	fold_change_effect_size	log_2_FC_effect_size	pct_change_effect_size	standard_error_fold_change	standard_error_log_2_FC	standard_error_pct_change	lower_CI_95_fold_change	upper_CI_95_fold_change	lower_CI_95_log_2_FC	upper_CI_95_log_2_FC	lower_CI_95_pct_change	upper_CI_95_pct_change	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids	include_in_fdr	sceptre_adj_p_value_wo_pos_controls	significant_wo_pos_controls	power_at_effect_size_2_wo_pos_controls	power_at_effect_size_3_wo_pos_controls	power_at_effect_size_5_wo_pos_controls	power_at_effect_size_10_wo_pos_controls	power_at_effect_size_15_wo_pos_controls	power_at_effect_size_20_wo_pos_controls	power_at_effect_size_25_wo_pos_controls	power_at_effect_size_50_wo_pos_controls	mean_sim_pert_cells	resized_merged_targeting_chr_hg38	resized_merged_targeting_start_hg38	resized_merged_targeting_end_hg38	resized_merged_element_gene_pair_identifier_hg38
chr1:27350163-27350676	chr1	27350163	27350676	chr1:27676654-27677167	chr1	27676654	27677167	ZNF593|chr1:27350163-27350676	ZNF593|chr1:27676654-27677167	ZNF593	ENSG00000142684	WTC11	1.0071512192378207	0.01028031379708675	0.715121923782136	0.01223997056993309	0.01753316136104442	1.2239970569933096	0.9831608769207518	1.0311415615548896	-0.02408468247056031	0.04464531006473381	-1.6839123079247509	3.114156155489023	0.584	0.9269812949640288	FALSE	1180511	1180523.5	chr1	26169871	26169872	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.13	0.24	0.44	0.91	1	1	1	1	NA	NA	chr1:27676654-27677167	enh	WTC11_Random_Screen_Crop_1176,WTC11_Random_Screen_Crop_1177,WTC11_Random_Screen_Crop_1178,WTC11_Random_Screen_Crop_1179,WTC11_Random_Screen_Crop_1180,WTC11_Random_Screen_Crop_1181,WTC11_Random_Screen_Crop_1182,WTC11_Random_Screen_Crop_1183,WTC11_Random_Screen_Crop_1184,WTC11_Random_Screen_Crop_1185,WTC11_Random_Screen_Crop_1186,WTC11_Random_Screen_Crop_1187,WTC11_Random_Screen_Crop_1188,WTC11_Random_Screen_Crop_1189,WTC11_Random_Screen_Crop_1190,WTC11_Random_Screen_Crop_1191,WTC11_Random_Screen_Crop_1192,WTC11_Random_Screen_Crop_1193,WTC11_Random_Screen_Crop_1194,WTC11_Random_Screen_Crop_1195,WTC11_Random_Screen_Crop_1196,WTC11_Random_Screen_Crop_1197,WTC11_Random_Screen_Crop_1198,WTC11_Random_Screen_Crop_1199,WTC11_Random_Screen_Crop_1200,WTC11_Random_Screen_Crop_1201	TRUE	0.9364627450980392	FALSE	0.08	0.21	0.39	0.89	1	1	1	1	1492	chr1	27350164	27350676	ZNF593|chr1:27350164-27350676
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	ARID1A|chr1:27351175-27351476	ARID1A|chr1:27677666-27677967	ARID1A	ENSG00000117713	WTC11	1.0012566772836062	0.00181186385926998	0.125667728360112	0.01584728419592012	0.02283410322220115	1.5847284195920126	0.9701960002596028	1.0323173543076096	-0.04294297845624428	0.04656670617478423	-2.9803999740402323	3.2317354307604567	0.868	0.9872960635130664	FALSE	658089	655295.5	chr1	26693236	26693237	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.12	0.26	0.78	0.98	1	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.9889017887276408	FALSE	0.07	0.11	0.2	0.73	0.97	1	1	1	890	chr1	27351076	27351575	ARID1A|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	CEP85|chr1:27351175-27351476	CEP85|chr1:27677666-27677967	CEP85	ENSG00000130695	WTC11	1.0090761099329426	0.01303499434689273	0.9076109932951708	0.02269552241842421	0.03244821408527925	2.269552241842421	0.9645928859928312	1.053559333873054	-0.0505635052602546	0.07663349395404007	-3.540711400715975	5.355933387306316	0.8	0.9712280701754388	FALSE	1117125	1117173.5	chr1	26234153	26234154	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.09	0.07	0.18	0.61	0.94	0.99	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.9749244712990937	FALSE	0.08	0.04	0.18	0.56	0.94	0.99	1	1	890	chr1	27351076	27351575	CEP85|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	HMGN2|chr1:27351175-27351476	HMGN2|chr1:27677666-27677967	HMGN2	ENSG00000198830	WTC11	0.9848947632843807	-0.02195851508864168	-1.5105236715623689	0.00837215900802773	0.01226371865572393	0.8372159008027732	0.9684853316286464	1.0013041949401151	-0.04599540365386059	0.00207837347657724	-3.1514668371358043	0.13041949401106656	0.096	0.6097623188405797	FALSE	878885	878915.5	chr1	26472450	26472451	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.12	0.21	0.42	0.8	0.99	1	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.6669364908503768	FALSE	0.1	0.18	0.37	0.77	0.99	1	1	1	890	chr1	27351076	27351575	HMGN2|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	LIN28A|chr1:27351175-27351476	LIN28A|chr1:27677666-27677967	LIN28A	ENSG00000131914	WTC11	1.0079472921666826	0.01142019903834511	0.794729216669254	0.00735124033918851	0.01052197675826122	0.7351240339188516	0.9935388611018732	1.0223557232314922	-0.00920287540784689	0.03204327348453711	-0.646113889811695	2.235572323150203	0.272	0.8056944937833038	FALSE	940508	940558.5	chr1	26410778	26410779	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.11	0.23	0.39	0.77	0.94	1	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.8323850467289721	FALSE	0.09	0.19	0.37	0.75	0.93	1	1	1	890	chr1	27351076	27351575	LIN28A|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	RPA2|chr1:27351175-27351476	RPA2|chr1:27677666-27677967	RPA2	ENSG00000117748	WTC11	1.0063034177139136	0.00906536799792191	0.630341771391274	0.01825130500751301	0.02616613116937331	1.8251305007513017	0.970530859899188	1.042075975528639	-0.04222024909404979	0.06035098508989361	-2.9469140100812767	4.207597552863825	0.724	0.9607541380702462	FALSE	563441	563471.5	chr1	27914745	27914746	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.12	0.12	0.19	0.79	0.96	1	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.966402266288952	FALSE	0.11	0.11	0.16	0.77	0.95	1	1	1	890	chr1	27351076	27351575	RPA2|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	SH3BGRL3|chr1:27351175-27351476	SH3BGRL3|chr1:27677666-27677967	SH3BGRL3	ENSG00000142669	WTC11	1.0013065146393128	0.00188367193629102	0.130651463932074	0.01024424149791628	0.01476003220855554	1.0244241497916282	0.9812278013033968	1.021385227975229	-0.02704599119247783	0.03081333506505988	-1.8772198696595177	2.138522797523666	0.996	0.9991918205402106	FALSE	1071239	1071604.5	chr1	26279176	26279177	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.16	0.27	0.4	0.85	0.99	1	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.9992513601741022	FALSE	0.12	0.25	0.35	0.83	0.97	1	1	1	890	chr1	27351076	27351575	SH3BGRL3|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	SMPDL3B|chr1:27351175-27351476	SMPDL3B|chr1:27677666-27677967	SMPDL3B	ENSG00000130768	WTC11	1.0289201193672537	0.04113098236203109	2.892011936726635	0.02463838049268146	0.03454657818741667	2.463838049268147	0.980628893601598	1.0772113451329093	-0.02658031088530559	0.10884227560936777	-1.9371106398389328	7.721134513292203	0.184	0.7475995055624226	FALSE	583695	583628.5	chr1	27934993	27934994	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.11	0.07	0.16	0.54	0.95	1	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.787890909090909	FALSE	0.1	0.04	0.13	0.46	0.9	1	1	1	890	chr1	27351076	27351575	SMPDL3B|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	TENT5B|chr1:27351175-27351476	TENT5B|chr1:27677666-27677967	TENT5B	ENSG00000158246	WTC11	1.0073494256652953	0.01056420691138598	0.7349425665300829	0.02173989527479019	0.03113521316763655	2.1739895274790193	0.9647392309267064	1.049959620403884	-0.05046081089718166	0.07158922471995363	-3.5260769073287945	4.99596204038896	0.596	0.928460663507109	FALSE	338475	338483.5	chr1	NA	NA	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.08	0.31	0.61	0.94	1	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.9377337883959044	FALSE	0.05	0.04	0.22	0.55	0.92	0.99	1	1	890	chr1	27351076	27351575	TENT5B|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	TRNP1|chr1:27351175-27351476	TRNP1|chr1:27677666-27677967	TRNP1	ENSG00000253368	WTC11	0.9822515414996628	-0.0258355681034215	-1.7748458500316249	0.04660385571797623	0.06845003412056458	4.660385571797623	0.8909079842924293	1.073595098706896	-0.15999763497972808	0.10832649877288508	-10.909201570754966	7.359509870691717	0.708	0.95690625	FALSE	357633	357622.5	chr1	26993707	26993708	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0.03	0.07	0.3	0.47	0.82	0.96	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.962796460176991	FALSE	0.01	0.02	0.05	0.27	0.39	0.77	0.95	1	890	chr1	27351076	27351575	TRNP1|chr1:27351076-27351575
chr1:27351175-27351476	chr1	27351175	27351476	chr1:27677666-27677967	chr1	27677666	27677967	ZNF593|chr1:27351175-27351476	ZNF593|chr1:27677666-27677967	ZNF593	ENSG00000142684	WTC11	0.9881941356119144	-0.01713360067723933	-1.1805864388085059	0.01587110637501746	0.02317071680098609	1.5871106375017463	0.95708676711688	1.0193015041069484	-0.06254820560717207	0.02828100425269341	-4.291323288311929	1.9301504106949177	0.412	0.8720612244897958	FALSE	1181417	1181429.5	chr1	26169871	26169872	distal	NA	NA	SYTL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.09	0.14	0.29	0.82	0.96	0.99	1	1	NA	NA	chr1:27677666-27677967	enh	WTC11_Random_Screen_Crop_1202,WTC11_Random_Screen_Crop_1203,WTC11_Random_Screen_Crop_1204,WTC11_Random_Screen_Crop_1205,WTC11_Random_Screen_Crop_1206,WTC11_Random_Screen_Crop_1207,WTC11_Random_Screen_Crop_1208,WTC11_Random_Screen_Crop_1209,WTC11_Random_Screen_Crop_1210,WTC11_Random_Screen_Crop_1211,WTC11_Random_Screen_Crop_1212,WTC11_Random_Screen_Crop_1213,WTC11_Random_Screen_Crop_1214,WTC11_Random_Screen_Crop_1215,WTC11_Random_Screen_Crop_1216	TRUE	0.8890278145695365	FALSE	0.06	0.13	0.26	0.75	0.95	0.99	1	1	890	chr1	27351076	27351575	ZNF593|chr1:27351076-27351575
chr1:27365478-27365779	chr1	27365478	27365779	chr1:27691969-27692270	chr1	27691969	27692270	ARID1A|chr1:27365478-27365779	ARID1A|chr1:27691969-27692270	ARID1A	ENSG00000117713	WTC11	0.9775580106053484	-0.03274577698975494	-2.244198939465558	0.01681356311498086	0.02481371321445725	1.681356311498086	0.944603426899986	1.010512594310711	-0.08138065489009116	0.01588910091058128	-5.539657310001807	1.0512594310706906	0.208	0.765188584219362	FALSE	672392	669598.5	chr1	26693236	26693237	distal	NA	NA	MAP3K6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.12	0.14	0.35	0.7	0.96	0.99	1	1	NA	NA	chr1:27691969-27692270	enh	WTC11_Random_Screen_Crop_1217,WTC11_Random_Screen_Crop_1218,WTC11_Random_Screen_Crop_1219,WTC11_Random_Screen_Crop_1220,WTC11_Random_Screen_Crop_1221,WTC11_Random_Screen_Crop_1222,WTC11_Random_Screen_Crop_1223,WTC11_Random_Screen_Crop_1224,WTC11_Random_Screen_Crop_1225,WTC11_Random_Screen_Crop_1226,WTC11_Random_Screen_Crop_1227,WTC11_Random_Screen_Crop_1228,WTC11_Random_Screen_Crop_1229,WTC11_Random_Screen_Crop_1230,WTC11_Random_Screen_Crop_1231	TRUE	0.8002663605051664	FALSE	0.09	0.12	0.27	0.67	0.95	0.99	1	1	815	chr1	27365379	27365878	ARID1A|chr1:27365379-27365878
chr1:27365478-27365779	chr1	27365478	27365779	chr1:27691969-27692270	chr1	27691969	27692270	CEP85|chr1:27365478-27365779	CEP85|chr1:27691969-27692270	CEP85	ENSG00000130695	WTC11	0.9924566028772852	-0.01092407593911632	-0.754339712270635	0.02424690860699246	0.03524677522702849	2.4246908606992466	0.94493266200758	1.0399805437469904	-0.08000775538409216	0.05815960350585952	-5.506733799241158	3.998054374699888	0.712	0.9587644408029496	FALSE	1131428	1131476.5	chr1	26234153	26234154	distal	NA	NA	MAP3K6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.11	0.26	0.58	0.92	0.99	1	1	NA	NA	chr1:27691969-27692270	enh	WTC11_Random_Screen_Crop_1217,WTC11_Random_Screen_Crop_1218,WTC11_Random_Screen_Crop_1219,WTC11_Random_Screen_Crop_1220,WTC11_Random_Screen_Crop_1221,WTC11_Random_Screen_Crop_1222,WTC11_Random_Screen_Crop_1223,WTC11_Random_Screen_Crop_1224,WTC11_Random_Screen_Crop_1225,WTC11_Random_Screen_Crop_1226,WTC11_Random_Screen_Crop_1227,WTC11_Random_Screen_Crop_1228,WTC11_Random_Screen_Crop_1229,WTC11_Random_Screen_Crop_1230,WTC11_Random_Screen_Crop_1231	TRUE	0.964577665827036	FALSE	0.05	0.09	0.18	0.46	0.9	0.98	1	1	815	chr1	27365379	27365878	CEP85|chr1:27365379-27365878
chr1:27365478-27365779	chr1	27365478	27365779	chr1:27691969-27692270	chr1	27691969	27692270	HMGN2|chr1:27365478-27365779	HMGN2|chr1:27691969-27692270	HMGN2	ENSG00000198830	WTC11	1.0036338901258712	0.00523309276986525	0.363389012586812	0.0085757310507691	0.01232736835679235	0.8575731050769102	0.9868254572663638	1.0204423229853787	-0.01892854920944777	0.02939473474917827	-1.317454273363932	2.044232298537556	0.732	0.9611569328565752	FALSE	893188	893218.5	chr1	26472450	26472451	distal	NA	NA	MAP3K6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.11	0.18	0.28	0.73	0.97	1	1	1	NA	NA	chr1:27691969-27692270	enh	WTC11_Random_Screen_Crop_1217,WTC11_Random_Screen_Crop_1218,WTC11_Random_Screen_Crop_1219,WTC11_Random_Screen_Crop_1220,WTC11_Random_Screen_Crop_1221,WTC11_Random_Screen_Crop_1222,WTC11_Random_Screen_Crop_1223,WTC11_Random_Screen_Crop_1224,WTC11_Random_Screen_Crop_1225,WTC11_Random_Screen_Crop_1226,WTC11_Random_Screen_Crop_1227,WTC11_Random_Screen_Crop_1228,WTC11_Random_Screen_Crop_1229,WTC11_Random_Screen_Crop_1230,WTC11_Random_Screen_Crop_1231	TRUE	0.966402266288952	FALSE	0.1	0.18	0.23	0.65	0.97	1	1	1	815	chr1	27365379	27365878	HMGN2|chr1:27365379-27365878
chr1:27365478-27365779	chr1	27365478	27365779	chr1:27691969-27692270	chr1	27691969	27692270	LIN28A|chr1:27365478-27365779	LIN28A|chr1:27691969-27692270	LIN28A	ENSG00000131914	WTC11	0.9949282405795182	-0.00733562017922834	-0.507175942046989	0.00715216910875415	0.01037099811217407	0.7152169108754155	0.98090998912636	1.0089464920326765	-0.02766277647908952	0.01299153612063284	-1.9090010873628032	0.8946492032688254	0.416	0.8720612244897958	FALSE	954811	954861.5	chr1	26410778	26410779	distal	NA	NA	MAP3K6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.11	0.15	0.33	0.8	0.97	1	1	1	NA	NA	chr1:27691969-27692270	enh	WTC11_Random_Screen_Crop_1217,WTC11_Random_Screen_Crop_1218,WTC11_Random_Screen_Crop_1219,WTC11_Random_Screen_Crop_1220,WTC11_Random_Screen_Crop_1221,WTC11_Random_Screen_Crop_1222,WTC11_Random_Screen_Crop_1223,WTC11_Random_Screen_Crop_1224,WTC11_Random_Screen_Crop_1225,WTC11_Random_Screen_Crop_1226,WTC11_Random_Screen_Crop_1227,WTC11_Random_Screen_Crop_1228,WTC11_Random_Screen_Crop_1229,WTC11_Random_Screen_Crop_1230,WTC11_Random_Screen_Crop_1231	TRUE	0.8890278145695365	FALSE	0.1	0.12	0.31	0.77	0.96	1	1	1	815	chr1	27365379	27365878	LIN28A|chr1:27365379-27365878
chr1:27365478-27365779	chr1	27365478	27365779	chr1:27691969-27692270	chr1	27691969	27692270	RPA2|chr1:27365478-27365779	RPA2|chr1:27691969-27692270	RPA2	ENSG00000117748	WTC11	0.9823670498715444	-0.02566592361752701	-1.7632950128456	0.01855063211832621	0.02724328443830065	1.8550632118326216	0.9460078109196248	1.0187262888234636	-0.07906276111659628	0.02773091388154226	-5.399218908037539	1.8726288823463388	0.308	0.8200858647225597	FALSE	549138	549168.5	chr1	27914745	27914746	distal	NA	NA	MAP3K6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.13	0.21	0.74	0.98	1	1	1	NA	NA	chr1:27691969-27692270	enh	WTC11_Random_Screen_Crop_1217,WTC11_Random_Screen_Crop_1218,WTC11_Random_Screen_Crop_1219,WTC11_Random_Screen_Crop_1220,WTC11_Random_Screen_Crop_1221,WTC11_Random_Screen_Crop_1222,WTC11_Random_Screen_Crop_1223,WTC11_Random_Screen_Crop_1224,WTC11_Random_Screen_Crop_1225,WTC11_Random_Screen_Crop_1226,WTC11_Random_Screen_Crop_1227,WTC11_Random_Screen_Crop_1228,WTC11_Random_Screen_Crop_1229,WTC11_Random_Screen_Crop_1230,WTC11_Random_Screen_Crop_1231	TRUE	0.8437317487266554	FALSE	0.08	0.04	0.19	0.66	0.97	0.98	1	1	815	chr1	27365379	27365878	RPA2|chr1:27365379-27365878
chr1:27365478-27365779	chr1	27365478	27365779	chr1:27691969-27692270	chr1	27691969	27692270	SH3BGRL3|chr1:27365478-27365779	SH3BGRL3|chr1:27691969-27692270	SH3BGRL3	ENSG00000142669	WTC11	1.0238769276808055	0.03404231055721042	2.387692768081328	0.01035735816502081	0.01459404822729308	1.0357358165020818	1.003576505677365	1.0441773496842464	0.00543797603171597	0.06264664508270487	0.35765056773724746	4.417734968425409	0.036	0.4052465753424657	FALSE	1085542	1085907.5	chr1	26279176	26279177	distal	NA	NA	MAP3K6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.21	0.27	0.82	0.98	0.99	1	1	NA	NA	chr1:27691969-27692270	enh	WTC11_Random_Screen_Crop_1217,WTC11_Random_Screen_Crop_1218,WTC11_Random_Screen_Crop_1219,WTC11_Random_Screen_Crop_1220,WTC11_Random_Screen_Crop_1221,WTC11_Random_Screen_Crop_1222,WTC11_Random_Screen_Crop_1223,WTC11_Random_Screen_Crop_1224,WTC11_Random_Screen_Crop_1225,WTC11_Random_Screen_Crop_1226,WTC11_Random_Screen_Crop_1227,WTC11_Random_Screen_Crop_1228,WTC11_Random_Screen_Crop_1229,WTC11_Random_Screen_Crop_1230,WTC11_Random_Screen_Crop_1231	TRUE	0.4820414937759336	FALSE	0.04	0.16	0.22	0.76	0.98	0.99	1	1	815	chr1	27365379	27365878	SH3BGRL3|chr1:27365379-27365878
chr1:27365478-27365779	chr1	27365478	27365779	chr1:27691969-27692270	chr1	27691969	27692270	SMPDL3B|chr1:27365478-27365779	SMPDL3B|chr1:27691969-27692270	SMPDL3B	ENSG00000130768	WTC11	0.9935209679294356	-0.00937767949231756	-0.647903207055189	0.02495602163913189	0.03623872049135294	2.4956021639131896	0.9446071655167372	1.0424347703421342	-0.08040557165536932	0.0616502126707342	-5.53928344832504	4.243477034214662	0.788	0.9691884003741816	FALSE	569392	569325.5	chr1	27934993	27934994	distal	NA	NA	MAP3K6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.12	0.11	0.1	0.57	0.94	0.98	1	1	NA	NA	chr1:27691969-27692270	enh	WTC11_Random_Screen_Crop_1217,WTC11_Random_Screen_Crop_1218,WTC11_Random_Screen_Crop_1219,WTC11_Random_Screen_Crop_1220,WTC11_Random_Screen_Crop_1221,WTC11_Random_Screen_Crop_1222,WTC11_Random_Screen_Crop_1223,WTC11_Random_Screen_Crop_1224,WTC11_Random_Screen_Crop_1225,WTC11_Random_Screen_Crop_1226,WTC11_Random_Screen_Crop_1227,WTC11_Random_Screen_Crop_1228,WTC11_Random_Screen_Crop_1229,WTC11_Random_Screen_Crop_1230,WTC11_Random_Screen_Crop_1231	TRUE	0.9731634137007272	FALSE	0.09	0.06	0.08	0.53	0.92	0.98	1	1	815	chr1	27365379	27365878	SMPDL3B|chr1:27365379-27365878
